,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
"W kernel support bw, ff1 [pixels]",709.3362647974159,80.75077139119449,80.750771391193,80.34775685089593,80.2588086747882,80.2110704036052,85.41440315762918,709.3362647974159,80.08904264033274,725.7558832557697,81.00250079718046,81.00250079718022,80.4186986301178,80.58245744847257,80.40727133466693,81.76971852500995,725.7558832557697,80.08262428002615,365.0301194404755,80.88224156167182,80.88224150994941,80.53074233283489,80.74196011922814,80.50996983467442,81.2438394103439,365.0301194404755,80.02068085678133,139.53372672223372,80.57257529119613,80.57257529049292,80.4102565474191,80.5900525322767,80.39453311806889,90.43204605324041,139.53372672223372,80.00218283967645,101.03145572256892,80.54968621279403,80.54968623746196,80.39383422731083,80.56627917931378,80.37869134560452,86.59879513750877,101.03145572256892,80.000640575844,134.10836905180133,80.32238035210682,80.32238044131435,80.29312295599362,80.42308956046033,80.28241422403057,90.03940249007759,134.10836905180133,80.00193653996276
"W kernel support bw, ff2 [pixels]",1205.2203411497935,82.10991043122775,82.10991043122358,80.98125142150539,80.73089599689935,80.59634628862409,94.56754141304826,1205.2203411497935,80.71126987274309,903.5295117946052,81.53958460068039,81.53958460068002,80.6441201527927,80.89562095264307,80.626560888747,82.71158119003174,903.5295117946052,80.19586296723287,450.66066860457363,81.35538434002204,81.35538426077024,80.81622365631787,81.1403460882658,80.78432503671323,81.90883618772011,450.66066860457363,80.04903650268392,163.07059923367558,80.88045096893424,80.88045096785471,80.63114810353845,80.90727946080872,80.6069858440743,95.61541382146056,163.07059923367558,80.00517523513794,110.7946477284132,80.84531073486843,80.84531077274222,80.60591180321401,80.87078540898992,80.58263943969929,89.97324272168638,110.7946477284132,80.00151862647388,155.87173994251572,80.49607947546546,80.496079612616,80.45109435051552,80.650866969346,80.43462706447096,95.04182560071922,155.87173994251572,80.00459125815973
"W kernel support bw, ff3 [pixels]",2064.2666618363405,85.84962989288641,85.8496298928751,82.75121768717665,82.0544664014949,81.67853608388334,116.75632472859164,2064.2666618363405,85.5500432117598,1233.597257620441,82.81019298670277,82.8101929867021,81.18060199500292,81.6396718553065,81.14851009864401,84.92288849961244,1233.597257620441,80.66014530120187,609.9757846662962,82.47609207301325,82.47609192914426,81.49486359480007,82.08533344689114,81.4366550283346,83.47823561563538,609.9757846662962,80.1655390063626,209.0710784540825,81.61201253274503,81.6120125307766,81.15689435660586,81.6609260486858,81.11272784932389,107.01984156690229,209.0710784540825,80.01747313114547,131.28578260750737,81.54792643513261,81.54792650421538,81.11076436328096,81.59438732841856,81.06821459751404,97.58244764981806,131.28578260750737,80.0051268201743,198.64755514117755,80.90987208612678,80.90987233711542,80.82753097210076,81.19293129275621,80.79738048428396,106.07326128414728,198.64755514117755,80.01550130657554
"W kernel support bw, ff4 [pixels]",3563.5069805782064,95.68149455589787,95.68149455589787,92.65405346031675,92.65405346031675,92.65405346031675,164.35470188288997,3563.5069805782064,117.5579628632499,1833.1107501428946,85.94529015107967,85.94529015107828,82.52337928774014,83.49434891312721,82.45529042117695,90.28583445427239,1833.1107501428946,83.02125369009545,898.8508047281991,85.2492549268393,85.24925462651888,83.18867571281827,84.43163600513935,83.0656471975369,87.32889616270705,898.8508047281991,80.76501347467072,295.6611799589105,83.43600625827065,83.43600625411786,82.47308186393535,83.53916730828617,82.37933882741373,131.62477163239083,295.6611799589105,80.08093660843352,172.79690943750668,83.30074969390671,83.30074983976766,82.37517011435038,83.39881832459477,82.28480615918333,114.65499375982958,172.79690943750668,80.02374706511304,279.5760390202776,81.9480962148922,81.94809674915496,81.77272907038704,82.54953073938495,81.70846901141731,129.9550844757014,279.5760390202776,80.0718036250963
"W kernel support bw, ff5 [pixels]",,,,,,,,,,2384.917986236939,89.65036160788016,89.65036160787794,84.14419633245183,85.71913428763297,84.03335808002808,96.4760116863014,2384.917986236939,88.06619181810491,1163.6070466546087,88.54009098295957,88.54009050288771,85.22444949256949,87.22975218643393,85.0250577966858,91.8438485606219,1163.6070466546087,82.08613390826447,376.2883920657773,85.6247943079095,85.62479430119312,84.06232492569262,85.7915805346221,83.90965806188451,156.74099928024427,376.2883920657773,80.22209877619325,213.19647133811938,85.40594233365884,85.40594256977684,83.90286669623546,85.56464220207936,83.75560325951366,132.70835552192125,213.19647133811938,80.06518498777628,355.1332131836558,83.20604610375469,83.20604697679208,82.91929870904853,84.18675286436265,82.81413475480369,154.4038693288907,355.1332131836558,80.19704937488818
"W kernel support bw, ff6 [pixels]",,,,,,,,,,3406.416863538638,98.15505055941321,98.15505055940922,87.99383381559485,90.94788557804338,87.78433612230188,110.21663328560292,3406.416863538638,108.13335759958638,1650.7537254702231,96.1416857749185,96.14168490079187,90.02449805394178,93.74377658611392,89.65117176315484,102.08705284600786,1650.7537254702231,87.84762961590098,525.2718184557202,90.77209579005668,90.77209577753652,87.83910799115955,91.08278227183636,87.55027006970356,205.94971520200667,525.2718184557202,80.86000908376657,289.74625403032286,90.36373977659869,90.36374021759241,87.53741147756206,90.65993547413608,87.25838283177939,169.13072586438827,289.74625403032286,80.25296114641827,494.9326584124439,86.21361215114894,86.21361381533094,85.66624111380644,88.07421306501419,85.46510306454965,202.41264925448874,494.9326584124439,80.76329795736113
"W kernel support bw, ff7 [pixels]",,,,,,,,,,4359.951786593118,107.53026216895934,107.53026216895351,92.4244186790633,96.88208462859542,92.10588619483467,124.81580611713977,4359.951786593118,141.0770264986698,2102.3686894430207,104.58438549713127,104.58438421365513,95.49524703794475,101.04794900788646,94.93289905433981,113.22833963627838,2102.3686894430207,98.75693110068504,663.161956050419,96.61850542232177,96.61850540354175,92.18919676023664,97.08421072676335,91.74960186625323,253.08046719812276,663.161956050419,82.16711128005313,361.5482158561513,96.00542225866562,96.00542292135417,91.73001690163643,96.45022521033853,91.304711279685,204.73732755059766,361.5482158561513,80.64066491643244,624.398615759728,89.7067461468839,89.70674869928139,88.8659824611157,92.54654369243457,88.55639929756954,248.46312343595025,624.398615759728,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,5045.183580149369,114.87988378587261,114.87988378586542,96.01792728331894,101.63950368289801,95.6140886833884,135.97489779674598,5045.183580149369,172.7388289752245,2425.280578900006,111.2397864445982,111.23978485516724,99.89628491136918,106.84791497034544,99.18800081208336,121.87923804686226,2425.280578900006,110.50156164310226,761.4349286245164,101.30856899695304,101.3085689733677,95.71973983727335,101.8931637357071,95.1620275545613,287.13090938367685,761.4349286245164,83.71447593183055,412.96246817547967,100.53813652515002,100.5381373584396,95.13716660054192,101.09719459806433,94.59699875420388,230.70963871372336,412.96246817547967,81.10489026425978,716.6804826949049,92.56239278534267,92.56239604175978,91.4885451588065,96.17267874383573,91.09253336950373,281.75557508178366,716.6804826949049,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,5929.329636167663,124.90945640224804,124.90945640223907,101.07009899794643,108.25712192558638,100.55047196822903,150.9068704104399,5929.329636167663,222.37837353332785,2840.1439505840312,120.36368727910263,120.36368528939396,106.03724650943946,114.84829998967808,105.13312456330134,133.59440205672718,2840.1439505840312,130.57429111375507,887.2414781186047,107.8362672674081,107.83626723740493,100.68646173427801,108.57952891380818,99.96822264878607,331.0293431892918,887.2414781186047,86.6736408019505,478.91839383041406,106.85547130187345,106.85547236347529,99.9361842681474,107.56732164015092,99.23960505337028,264.38509097689575,478.91839383041406,82.00849295099556,834.8182840410261,96.60762955574687,96.6076337790235,95.21299574260217,101.26909425454518,94.69768044950744,324.69361733551233,834.8182840410261,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,6787.065727122124,135.068906348309,135.06890634829836,111.98724492466839,115.08462725862995,111.98724492466839,165.77006260155122,6787.065727122124,279.08677036275094,3240.884782410499,129.64527649362904,129.64527411505102,112.39274593223662,123.03487926775534,111.29410359647358,145.37869735837702,3240.884782410499,155.06753526838204,1008.2749855079599,114.5748810045583,114.57488096820826,105.86987925859829,115.47494918418842,104.99025878026687,373.45059648941333,1008.2749855079599,90.77111069308546,542.435142222936,113.38585609551748,113.38585738332509,104.95099775688301,114.24898644987772,104.09686988995186,297.064658139287,542.435142222936,83.29322185420341,948.4678958838066,100.86037859098525,100.86038379645241,99.13916276485118,106.58268072878872,98.5020166852585,366.19856328086763,948.4678958838066,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,7623.740769659585,145.26879459008563,145.26879459007333,125.93436521389373,125.93436521389373,125.93436521389373,180.49275985597495,7623.740769659585,341.8702872274318,3630.30518769191,138.99579804114236,138.99579528574745,119.94139052204542,131.3219772346634,119.94139052204542,157.14515571467152,3630.30518769191,183.33224130484004,1125.436664206465,121.44689570801962,121.4468956654399,111.20652608446434,122.50079504757915,110.1664239031079,414.60955988753466,1125.436664206465,96.07709041688126,603.9328901758527,120.05334407610854,120.05334558625863,110.11997474395366,121.06509341987656,109.10892521211866,328.8589391349895,603.9328901758527,85.01238848980566,1058.472510569026,105.2679631143569,105.26796930515623,103.21850331371503,112.04859522697238,102.45857988373125,406.4757668687927,1058.472510569026,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],3.304977334272,2.0267085797370985,2.0267085797370985,0.3753318499222433,0.3753318499222433,0.7506636998444866,3.304977334272,3.304977334272,0.00018237339078520866,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.5776005675885707,1.5776005675885707,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.00043822237988571413,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.9891243092932163,0.9891243092932163,1.9782486185864325,3.1552011351771414,3.1552011351771414,0.0003202246031850536,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.6961156458839867,0.6961156458839867,1.3922312917679733,3.1552011351771414,3.1552011351771414,0.00022536435067924346,3.1552011351771414,1.7161636601460508,1.7161636601460508,0.3178095998596615,0.3178095998596615,0.635619199719323,3.1552011351771414,3.1552011351771414,0.00010288944642709711,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.1966991606993957,1.1966991606993957,2.3933983213987915,3.1552011351771414,3.1552011351771414,0.00038742604757157815
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
Working (cache) memory [TeraBytes],23706.877425823262,0.011158542596197543,0.011158542596197543,0.007296703287474795,0.007296703287474795,0.007296703287474795,1.5515469082588829,23706.877425823262,0.13313438995031665,232275.03931890073,0.49733153472689257,0.49733153472671116,0.22179409013038015,0.22179409013038015,0.22179409013038015,2.2205755999575776,232275.03931890073,19.251636919594638,25065.876671168702,0.2606787219890798,0.260678698806835,0.14075570504040133,0.22276617174998722,0.14075570504040133,1.2973414496406683,25065.876671168702,1.719649303896364,741.7082389973715,0.11436941943772673,0.11436941922522242,0.10662927687336844,0.18470980052620165,0.10051728798357573,35.29971459225836,741.7082389973715,0.040609350517732776,112.46144132992983,0.04909005990646077,0.04909006323861121,0.04576815464856252,0.07924176093277685,0.043136725046736955,17.01610010826104,112.46144132992983,0.002928114849427485,616.4199474126957,0.06878760505172528,0.06878763377962473,0.11034767289353505,0.19203838695765713,0.10432243669765603,33.18472023517268,616.4199474126957,0.05829147713363731
Visibility I/O Rate [TeraBytes/s],0.91804925952,5.629746054825272,1.1259492109650546,1.2511061664074776,1.2511061664074776,2.5022123328149553,11.01659111424,11.01659111424,2.1884806894225037,0.8764447597714282,8.764447597714284,1.7528895195428564,5.258668558628569,5.258668558628569,10.517337117257139,10.517337117257139,10.517337117257139,5.258668558628569,0.8764447597714282,8.764447597714284,1.7528895195428564,3.2970810309773877,3.2970810309773877,6.594162061954775,10.517337117257139,10.517337117257139,3.842695238220643,0.8764447597714282,8.764447597714284,1.7528895195428564,2.320385486279955,2.320385486279955,4.64077097255991,10.517337117257139,10.517337117257139,2.704372208150922,0.8764447597714282,4.767121278183475,0.9534242556366949,1.0593653328655384,1.0593653328655384,2.1187306657310767,10.517337117257139,10.517337117257139,1.2346733571251653,0.8764447597714282,8.764447597714284,1.7528895195428564,3.988997202331319,3.988997202331319,7.977994404662638,10.517337117257139,10.517337117257139,4.649112570858938
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.005004189627108756,0.0005560210696787507,0.0008389892683767158,0.0008389892683767158,0.0008389892683767158,1.9091666907061264,1.9091666907061264,0.6116231766466258,0.0,0.1779353182287886,0.019770590914309848,0.029832167360412665,0.029832167360412665,0.029832167360412665,97.75404600660022,67.88475417125014,21.74765000574083,0.0,0.15530759746931824,0.01725639971881314,0.026038463224546574,0.026038463224546574,0.026038463224546574,85.3228362941942,59.251969648745984,18.982039690694453,0.0,0.1585630712025877,0.017618119022509746,0.018461296796182664,0.018461296796182664,0.018461296796182664,60.49397734173135,60.49397734173135,19.37993092476071,0.0,0.1532155405942161,0.017023948954912903,0.017838690605856754,0.017838690605856754,0.017838690605856754,58.45382137727141,58.45382137727141,18.726343850404184,0.0,0.16776851726406566,0.018640946362673962,0.019533075178080093,0.019533075178080093,0.019533075178080093,64.00598074353285,64.00598074353285,20.505040998941354
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.011311673744497777,10.826286933221562,3.9733342349127154,3.5172769937069988,3.338130493845752,3.5901791886438588,19.912733648769517,0.52133722324992,5.547202579106509,0.010799064363199997,15.318845609653861,6.354697629575089,14.104274158078036,13.403555901976112,13.69303003973079,62.433773349305895,0.12492989679908566,13.500582037711178,0.010799064363199997,13.918360022652873,6.199507151774226,8.719245638246463,8.367959041548957,8.511523903606845,52.62872150341908,0.12492989679908566,9.86045919541968,0.010799064363199997,13.111868325331224,6.109836676632318,6.0324273128533745,5.857629270231949,5.934019830378094,42.19752467179819,0.12492989679908566,7.013630362485067,0.010799064363199997,7.073758217177411,3.315550877529836,2.752075001664777,2.67378032796831,2.7114861205671077,38.08912388419021,0.12492989679908566,3.3322421413921606,0.010799064363199997,13.524502242671453,6.155514418446758,10.31328768728567,10.051995832240438,10.173486029520127,43.38623784348375,0.12492989679908566,11.888112667103757
-> Image Spectral Fitting [PetaFLOPS],,,,,2.9131571818635953e-06,,,,,,,,,0.00010358391444587728,,,,,,,,,9.041133064078671e-05,,,,,,,,,9.230648398091334e-05,,,,,,,,,8.919345302928374e-05,,,,,,,,,9.766537589040042e-05,,,,
-> Correct [PetaFLOPS],,0.20267085797370982,0.02251898421930109,0.04587389276827417,0.04587389276827417,0.09174778553654835,0.4039416741888,0.4039416741888,0.020061072986372948,,0.010517337117257141,0.001168593013028571,0.006427261571657142,0.006427261571657142,0.012854523143314284,0.012854523143314284,0.012854523143314284,0.0016068153929142855,,0.010517337117257141,0.001168593013028571,0.004029765704527918,0.004029765704527918,0.008059531409055836,0.012854523143314284,0.012854523143314284,0.0011741568783451963,,0.010517337117257141,0.001168593013028571,0.0028360267054532784,0.0028360267054532784,0.005672053410906557,0.012854523143314284,0.012854523143314284,0.0008263359524905593,,0.00572054553382017,0.0006356161704244633,0.0012947798512801026,0.0012947798512801026,0.0025895597025602053,0.012854523143314284,0.012854523143314284,0.0003772613035660228,,0.010517337117257141,0.001168593013028571,0.004875441025071613,0.004875441025071613,0.009750882050143225,0.012854523143314284,0.012854523143314284,0.0014205621744291198
