Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Frequencies backward kernels10,,,,,,,,,,,296.2084437316606,296.208445743322,286.42715828034056,306.8071382314174,271.2818034920473,1509.3539282346544,,449.35029916041503,,174.07304337212364,174.07304330839378,155.22153791123856,167.14788853685377,192.45184606495667,670.5140034983305,,237.58487006287774,,127.27347219893059,127.27347129001329,117.24659306776404,168.7849608730139,115.45277645226024,590.5695188942842,,144.48629812182446,,69.37802834104461,69.37802834104461,54.11190539267199,87.35687333658312,53.56325347085365,159.11562704164726,,67.08624643354389,,188.95952718419602,188.95952557456735,186.00615730470807,212.57743128880455,183.87886297986557,946.6662666962492,,231.5905417073078
Frequencies backward kernels11,,,,,,,,,,,296.2084437316606,296.208445743322,286.42715828034056,306.8071382314174,271.2818034920473,1670.7281680220358,,449.35029916041503,,174.07304337212364,174.07304330839378,155.22153791123856,167.14788853685377,192.45184606495667,738.7809949316879,,237.58487006287774,,127.27347219893059,127.27347129001329,117.24659306776404,183.0017781750414,115.45277645226024,653.6134492359188,,144.48629812182446,,74.67806627855273,74.67806627855273,56.88822247463601,95.2732711832932,53.56325347085365,173.54233884880094,,67.08624643354389,,188.95952718419602,188.95952557456735,186.00615730470807,212.57743128880455,183.87886297986557,1046.7656453729608,,231.5905417073078
Frequencies backward grid0,(undefined),2512.698790060951,2512.698790060951,931.2414905129898,931.2414905129898,931.2414905129898,65536.0,(undefined),1628.2786778496668,(undefined),904.5597563976627,904.5597563976627,1005.0053854489457,1005.0053854489457,1005.0053854489457,65536.0,(undefined),2927.246459022404,(undefined),634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,1369.9587468457216,65536.0,(undefined),1596.6154427183094,(undefined),624.8353800384707,624.8353800384707,964.1342651844309,578.5673494422896,964.1342651844309,65536.0,(undefined),1123.6483696216517,(undefined),356.5595643828025,356.5595643828025,264.1440986904992,440.17355597011345,440.17355597011345,65536.0,(undefined),512.9992577598294,(undefined),895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,(undefined),1931.6697913193286
Frequencies backward grid1,,5024.424813405256,5024.424813405256,1861.5105341316757,1861.5105341316757,1861.5105341316757,65536.0,,3255.584691283069,,1356.5650741686497,1356.5650741686497,1507.2335084877068,1507.2335084877068,1507.2335084877068,65536.0,,4390.595064095621,,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,2054.7831546141115,65536.0,,2394.7681956579695,,937.1445813732993,937.1445813732993,1446.0929017246065,867.7425371530907,1446.0929017246065,65536.0,,1685.3640564542193,,534.7893878870661,534.7893878870661,396.16619207006454,660.2103737905189,660.2103737905189,65536.0,,769.4489255803708,,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,,2897.3207797379746
Frequencies backward grid2,,10047.876765942678,10047.876765942678,3722.048367432926,3722.048367432926,3722.048367432926,65536.0,,6510.1965728741225,,1808.570373420898,1808.570373420898,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,,5853.943663441757,,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,2739.607558487833,65536.0,,3192.9209452546934,,1249.4537785218913,1249.4537785218913,1928.0515355533043,1156.917720343117,1928.0515355533043,65536.0,,2247.0797409596876,,713.0192098358275,713.0192098358275,528.1882833502641,880.2471903509299,880.2471903509299,65536.0,,1025.8985923202388,,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,,3862.9717642657424
Frequencies backward grid3,,20094.780623893577,20094.780623893577,7443.123906952532,7443.123906952532,7443.123906952532,65536.0,,13019.420263376436,,2712.580953399158,2712.580953399158,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,,8780.640856407961,,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,4109.256362339347,65536.0,,4789.226441112072,,1874.0721686334662,1874.0721686334662,2891.968800495013,1735.2680822026339,2891.968800495013,65536.0,,3370.5111076432245,,1069.4788521775574,1069.4788521775574,792.2324638107679,1320.3208222098451,1320.3208222098451,65536.0,,1538.7979247168228,,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,,5794.273729429907
Frequencies backward grid4,,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,65536.0,,26037.867607994198,,4520.602091119545,4520.602091119545,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,,14634.035235477146,,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,6848.5539653768465,65536.0,,7981.837428793979,,3123.308943830835,3123.308943830835,4819.803327119454,2891.968800495013,4819.803327119454,65536.0,,5617.3738382134225,,1782.3981349931155,1782.3981349931155,1320.3208222098451,2200.4680844190366,2200.4680844190366,65536.0,,2564.5965882148244,,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,,9656.87765508817
Frequencies backward grid5,,,,,,,,,,,6328.623220362096,6328.623220362096,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,,20487.429611910986,,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,9587.851566631676,65536.0,,11174.448414962055,,4372.54571711229,4372.54571711229,6747.637852514593,4048.669516720438,6747.637852514593,65536.0,,7864.236567728094,,2495.317417100678,2495.317417100678,1848.4091796503994,3080.6153460537075,3080.6153460537075,65536.0,,3590.395251217516,,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,,13519.481578975125
Frequencies backward grid6,,,,,,,,,,,9944.665471916558,9944.665471916558,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,,32194.218362539585,,6973.778998592241,6973.778998592241,6026.764684762012,6026.764684762012,15066.446767662303,65536.0,,17559.670386028447,,6871.019262117228,6871.019262117228,10603.30690224929,6362.070947466424,10603.30690224929,65536.0,,12357.962025880577,,3921.1559807232757,3921.1559807232757,2904.5858937475905,4840.909868830683,4840.909868830683,65536.0,,5641.992576805486,,9843.421218344438,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,,21244.689425282002
Frequencies backward grid7,,,,,,,,,,,13560.707720387763,13560.707720387763,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,,43901.00711260044,,9509.585920875255,9509.585920875255,8218.202766101153,8218.202766101153,20545.041968064605,65536.0,,23944.89235654539,,9369.492806415708,9369.492806415708,14458.975951528024,8675.47237749329,14458.975951528024,65536.0,,16851.68748361234,,5346.994544082644,5346.994544082644,3960.7626074863915,6601.204391408641,6601.204391408641,65536.0,,7693.589902261288,,13422.713353947864,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,,28969.89727092497
Frequencies backward grid8,,,,,,,,,,,16272.739405947037,16272.739405947037,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,,52681.09867435777,,11411.441112215982,11411.441112215982,9861.781326708258,9861.781326708258,24653.988368231738,65536.0,,28733.8088344391,,11243.34796445438,11243.34796445438,17350.727738383684,10410.523449761204,17350.727738383684,65536.0,,20221.98157672374,,6416.373466571292,6416.373466571292,4752.895142696825,7921.425283300245,7921.425283300245,65536.0,,9232.287896301332,,16107.182455237864,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,65536.0,,34763.803155122936
Frequencies backward grid9,,,,,,,,,,,19888.781652859445,19888.781652859445,22098.585247986757,22098.585247986757,22098.585247986757,65536.0,,64387.887423621025,,13947.248033770105,13947.248033770105,12053.219407200913,12053.219407200913,30132.583568244918,65536.0,,35119.03080474535,,13741.821508373107,13741.821508373107,21206.396787594203,12723.924879435377,21206.396787594203,65536.0,,24715.707034426418,,7842.212029786747,7842.212029786747,5809.071856281056,9681.719805811686,9681.719805811686,65536.0,,11283.885221562772,,19686.47459016477,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,,42489.01100007879
Frequencies backward grid10,,,,,,,,,,,23504.823899465737,23504.823899465737,26116.409966266117,26116.409966266117,26116.409966266117,65536.0,,65536.0,,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,35611.17876840851,65536.0,,41504.25277471908,,16240.295052214517,16240.295052214517,25062.065836560167,15037.326308886926,25062.065836560167,65536.0,,29209.432492013344,,9268.050593015527,9268.050593015527,6865.248569825487,11442.014328212696,11442.014328212696,65536.0,,13335.48254691276,,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,65536.0,,50214.21884546187
Frequencies backward grid11,,,,,,,,,,,27120.86614583087,27120.86614583087,30134.234684264968,30134.234684264968,30134.234684264968,65536.0,,65536.0,,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,41089.773967896894,65536.0,,47889.47474523953,,18738.76859601465,18738.76859601465,28917.734885444417,17350.727738383684,28917.734885444417,65536.0,,33703.157949091255,,10693.889156165913,10693.889156165913,7921.425283300245,13202.3088507373,13202.3088507373,65536.0,,15387.079872106855,,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,65536.0,,57939.42669078791
Frequencies backward fft,65536,40,40,200,40,40,65536,65536,40,65536,40,40,200,40,40,65536,65536,40,65536,40,40,200,40,40,65536,65536,40,65536,40,40,200,40,40,65536,65536,40,65536,40,40,200,40,40,65536,65536,40,65536,40,40,200,40,40,65536,65536,40
Channels out,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40,65536,40,40,40,40,40,65536,65536,40
-- Visibility --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ingest rate [M/s],9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9563.01312,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712,9129.632914285712
Averaged rate0 [M/s],4702.156614425932,2883.499700558089,2883.499700558089,1068.006804412988,1068.006804412988,1068.006804412988,4702.156614425932,4702.156614425932,1868.1965850597633,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,5557.019537169209,3484.141185264127,3484.141185264127,3484.141185264127,5557.019537169209,5557.019537169209,4060.7108579111855,5557.019537169209,5557.019537169209,5557.019537169209,2452.0327412276342,2452.0327412276342,2452.0327412276342,5557.019537169209,5557.019537169209,2857.804980276487,5557.019537169209,3022.5505696250966,3022.5505696250966,1119.4685092054617,1119.4685092054617,1119.4685092054617,5557.019537169209,5557.019537169209,1304.7226481518687,5557.019537169209,5557.019537169209,5557.019537169209,4215.3132755811985,4215.3132755811985,4215.3132755811985,5557.019537169209,5557.019537169209,4912.880341996635
Averaged rate1 [M/s],1269.6980491437923,778.6159085541844,778.6159085541844,288.3881306452446,288.3881306452446,288.3881306452446,1269.6980491437923,1269.6980491437923,504.45907143760036,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,457.4661348960061,286.82220582343024,286.82220582343024,286.82220582343024,457.4661348960061,457.4661348960061,334.2866960739841,457.4661348960061,457.4661348960061,457.4661348960061,201.8567567137399,201.8567567137399,201.8567567137399,457.4661348960061,457.4661348960061,235.26082459656348,457.4661348960061,248.82304576501105,248.82304576501105,92.15712282791328,92.15712282791328,92.15712282791328,457.4661348960061,457.4661348960061,107.40765314375082,457.4661348960061,457.4661348960061,457.4661348960061,347.0139089232495,347.0139089232495,347.0139089232495,457.4661348960061,457.4661348960061,404.4391721546209
Averaged rate2 [M/s],1300.321564473484,797.3951421110365,797.3951421110365,295.34368857940945,295.34368857940945,295.34368857940945,1300.321564473484,1300.321564473484,516.6259879086375,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,256.5930830398855,160.87878088126672,160.87878088126672,160.87878088126672,256.5930830398855,256.5930830398855,187.50164749209208,256.5930830398855,256.5930830398855,256.5930830398855,113.22159956033683,113.22159956033683,113.22159956033683,256.5930830398855,256.5930830398855,131.957965184594,256.5930830398855,139.5650247613031,139.5650247613031,51.690996265494555,51.690996265494555,51.690996265494555,256.5930830398855,256.5930830398855,60.245029653394546,256.5930830398855,256.5930830398855,256.5930830398855,194.6403503039193,194.6403503039193,194.6403503039193,256.5930830398855,256.5930830398855,226.85022162098235
Averaged rate3 [M/s],1629.002742178163,998.952035087097,998.952035087097,369.9974619552518,369.9974619552518,369.9974619552518,1629.002742178163,1629.002742178163,647.2131001875995,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,459.80731234268006,288.2900777122024,288.2900777122024,288.2900777122024,459.80731234268006,459.80731234268006,335.99747729661925,459.80731234268006,459.80731234268006,459.80731234268006,202.88980036490415,202.88980036490415,202.88980036490415,459.80731234268006,459.80731234268006,236.4648204655836,459.80731234268006,250.09644910248477,250.09644910248477,92.62875594139855,92.62875594139855,92.62875594139855,459.80731234268006,459.80731234268006,107.95733399651492,459.80731234268006,459.80731234268006,459.80731234268006,348.78982428677244,348.78982428677244,348.78982428677244,459.80731234268006,459.80731234268006,406.50897316538897
Averaged rate4 [M/s],624.5514475564054,382.99317944599767,382.99317944599767,141.85516357533254,141.85516357533254,141.85516357533254,624.5514475564054,624.5514475564054,248.13824319236474,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,645.2285916047664,404.5455472818651,404.5455472818651,404.5455472818651,645.2285916047664,645.2285916047664,471.49136875248604,645.2285916047664,645.2285916047664,645.2285916047664,284.70686878258243,284.70686878258243,284.70686878258243,645.2285916047664,645.2285916047664,331.8213063983939,645.2285916047664,350.95000729237165,350.95000729237165,129.9821036635188,129.9821036635188,129.9821036635188,645.2285916047664,645.2285916047664,151.49206351912773,645.2285916047664,645.2285916047664,645.2285916047664,489.44234040998896,489.44234040998896,489.44234040998896,645.2285916047664,645.2285916047664,570.4372357495832
Averaged rate5 [M/s],,,,,,,,,,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,339.47077585853754,212.84145276998748,212.84145276998748,212.84145276998748,339.47077585853754,339.47077585853754,248.06331096228487,339.47077585853754,339.47077585853754,339.47077585853754,149.7913497563677,149.7913497563677,149.7913497563677,339.47077585853754,339.47077585853754,174.57942471101148,339.47077585853754,184.6435090032063,184.6435090032063,68.38681074041486,68.38681074041486,68.38681074041486,339.47077585853754,339.47077585853754,79.70373447237243,339.47077585853754,339.47077585853754,339.47077585853754,257.50776267331486,257.50776267331486,257.50776267331486,339.47077585853754,339.47077585853754,300.1211873095799
Averaged rate6 [M/s],,,,,,,,,,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,518.3367566432021,324.98688003115774,324.98688003115774,324.98688003115774,518.3367566432021,518.3367566432021,378.7670138060607,518.3367566432021,518.3367566432021,518.3367566432021,228.7158952329901,228.7158952329901,228.7158952329901,518.3367566432021,518.3367566432021,266.5647213739856,518.3367566432021,281.9315369633602,281.9315369633602,104.41958541706867,104.41958541706867,104.41958541706867,518.3367566432021,518.3367566432021,121.69935722530766,518.3367566432021,518.3367566432021,518.3367566432021,393.1877145446969,393.1877145446969,393.1877145446969,518.3367566432021,518.3367566432021,458.2540056254513
Averaged rate7 [M/s],,,,,,,,,,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,495.39321513532127,310.6017339346324,310.6017339346324,310.6017339346324,495.39321513532127,495.39321513532127,362.00135597512786,495.39321513532127,495.39321513532127,495.39321513532127,218.59206633500906,218.59206633500906,218.59206633500906,495.39321513532127,495.39321513532127,254.7655605562421,495.39321513532127,269.4521828797522,269.4521828797522,99.79758039514556,99.79758039514556,99.79758039514556,495.39321513532127,495.39321513532127,116.31248427409366,495.39321513532127,495.39321513532127,495.39321513532127,375.7837420626629,375.7837420626629,375.7837420626629,495.39321513532127,495.39321513532127,437.9699534827678
Averaged rate8 [M/s],,,,,,,,,,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,156.8589097132084,98.347429580177,98.347429580177,98.347429580177,156.8589097132084,156.8589097132084,114.62235710565949,156.8589097132084,156.8589097132084,156.8589097132084,69.21393379984166,69.21393379984166,69.21393379984166,156.8589097132084,156.8589097132084,80.6677339139787,156.8589097132084,85.31803491659977,85.31803491659977,31.599422790888887,31.599422790888887,31.599422790888887,156.8589097132084,156.8589097132084,36.82862201551414,156.8589097132084,156.8589097132084,156.8589097132084,118.98634512343381,118.98634512343381,118.98634512343381,156.8589097132084,156.8589097132084,138.6766860981042
Averaged rate9 [M/s],,,,,,,,,,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,137.19301699216768,86.01730435458387,86.01730435458387,86.01730435458387,137.19301699216768,137.19301699216768,100.25179325057421,137.19301699216768,137.19301699216768,137.19301699216768,60.536366173000744,60.536366173000744,60.536366173000744,137.19301699216768,137.19301699216768,70.55416749876997,137.19301699216768,74.62144570207859,74.62144570207859,27.63770420066907,27.63770420066907,27.63770420066907,137.19301699216768,137.19301699216768,32.211302343045,137.19301699216768,137.19301699216768,137.19301699216768,104.06865442454752,104.06865442454752,104.06865442454752,137.19301699216768,137.19301699216768,121.29035569008971
Averaged rate10 [M/s],,,,,,,,,,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,9.832946631642791,6.165062782784965,6.165062782784965,6.165062782784965,9.832946631642791,9.832946631642791,7.1852821256613995,9.832946631642791,9.832946631642791,9.832946631642791,4.33878393305313,4.33878393305313,4.33878393305313,9.832946631642791,9.832946631642791,5.05678334703433,9.832946631642791,5.348294754728359,5.348294754728359,1.9808593497278615,1.9808593497278615,1.9808593497278615,9.832946631642791,9.832946631642791,2.308659899890925,9.832946631642791,9.832946631642791,9.832946631642791,7.458845555104835,7.458845555104835,7.458845555104835,9.832946631642791,9.832946631642791,8.693165443702657
Averaged rate11 [M/s],,,,,,,,,,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,4.214119973370234,2.642169756765482,2.642169756765482,2.642169756765482,4.214119973370234,4.214119973370234,3.079406616792653,4.214119973370234,4.214119973370234,4.214119973370234,1.859478823324227,1.859478823324227,1.859478823324227,4.214119973370234,4.214119973370234,2.167192857039143,4.214119973370234,2.2921263171349637,2.2921263171349637,0.8489397189711713,0.8489397189711713,0.8489397189711713,4.214119973370234,4.214119973370234,0.9894256686536957,4.214119973370234,4.214119973370234,4.214119973370234,3.1966480862308573,3.1966480862308573,3.1966480862308573,4.214119973370234,4.214119973370234,3.7256423227427637
