,max_LOW_continuum [],max_LOW_spectral [],max_MID_continuum [],max_MID_spectral [],max_Band5_MID_continuum [],max_Band5_MID_spectral [],01ICAL [],01DPrepA [],01DPrepB [],01DPrepC [],02AICAL [],02ADPrepA [],02ADPrepB [],02ADPrepC [],02BICAL [],02BDPrepA [],02BDPrepB [],02BDPrepC [],13ICAL [] [Bmax=40000],13DPrepA [] [Bmax=40000],13DPrepB [] [Bmax=40000],13DPrepC [] [Bmax=40000],14ICAL [] [Bmax=25000],14DPrepA [] [Bmax=25000],14DPrepB [] [Bmax=25000],14DPrepC [] [Bmax=25000],15ICAL [] [Bmax=15000],15DPrepA [] [Bmax=15000],15DPrepB [] [Bmax=15000],15DPrepC [] [Bmax=15000],22ICAL [],22DPrepA [],22DPrepB [],27ICAL [] [Bmax=50000],27DPrepA [] [Bmax=50000],27DPrepB [] [Bmax=50000],32ICAL [] [Bmax=20000],32DPrepB [] [Bmax=20000],37aICAL [],37aDPrepA [],37aDPrepB [],37bICAL [],37bDPrepA [],37bDPrepB [],37cICAL [] [Bmax=95000],37cDPrepA [] [Bmax=95000],37cDPrepB [] [Bmax=95000],38aICAL [],38aDPrepA [],38aDPrepB [],38bICAL [],38bDPrepA [],38bDPrepB []
Backward rate11 [M/s],,,0.23252714258117643,2.107059986685117,0.2661569809855564,4.214119973370234,,,,,,,,,,,,,,,,,,,,,,,,,0.24872153266273345,0.7676558672308879,0.23029793253342767,,,,,,0.17965662740066016,0.31051594265843047,0.31051594265843047,0.35931041145191644,0.31051594265843047,0.31051594265843047,,,,1.4004558402069336,1.945071904603555,0.25934582695983965,0.6302058546826785,1.945071904603555,0.25934582695983965
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delta W earth0 [lambda],0.09440398684029373,0.09440398684029373,0.8580149336490602,0.8580149336490602,17.04886816211769,17.04886816211769,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,0.08631221653969713,1.4098307776762335,1.4098307776762335,1.4098307776762335,1.4098307776762335,2.179085545775391,2.179085545775391,2.179085545775391,2.203297607395118,2.3177546259610975,2.3177546259610975,2.3177546259610975,2.3206973331141834,17.82888173816229,17.82888173816229,17.82888173816229,1.961176991197852,1.961176991197852,1.961176991197852,0.8580149336490602,0.8580149336490602,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,2.058025237676758,13.982465585392093,13.982465585392093,13.982465585392093,13.982465585392093,13.982465585392093,13.982465585392093
Delta W earth1 [lambda],0.37761594736117493,0.37761594736117493,1.9305336007103855,1.9305336007103855,38.3599533647648,38.3599533647648,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,0.3452488661587885,3.172119249771525,3.172119249771525,3.172119249771525,3.172119249771525,4.902942477994629,4.902942477994629,4.902942477994629,4.957419616639014,5.214947908412469,5.214947908412469,5.214947908412469,5.221568999506912,40.11498391086515,40.11498391086515,40.11498391086515,4.412648230195167,4.412648230195167,4.412648230195167,1.9305336007103855,1.9305336007103855,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,4.630556784772706,31.46054756713221,31.46054756713221,31.46054756713221,31.46054756713221,31.46054756713221,31.46054756713221
Delta W earth2 [lambda],1.5104637894446997,1.5104637894446997,3.432059734596241,3.432059734596241,68.19547264847075,68.19547264847075,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,1.380995464635154,5.639323110704934,5.639323110704934,5.639323110704934,5.639323110704934,8.716342183101563,8.716342183101563,8.716342183101563,8.813190429580471,9.27101850384439,9.27101850384439,9.27101850384439,9.282789332456733,71.31552695264917,71.31552695264917,71.31552695264917,7.844707964791408,7.844707964791408,7.844707964791408,3.432059734596241,3.432059734596241,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,8.232100950707032,55.92986234156837,55.92986234156837,55.92986234156837,55.92986234156837,55.92986234156837,55.92986234156837
Delta W earth3 [lambda],6.041855157778799,6.041855157778799,7.722134402841542,7.722134402841542,153.4398134590592,153.4398134590592,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,5.523981858540616,12.6884769990861,12.6884769990861,12.6884769990861,12.6884769990861,19.611769911978516,19.611769911978516,19.611769911978516,19.829678466556057,20.859791633649877,20.859791633649877,20.859791633649877,20.88627599802765,160.4599356434606,160.4599356434606,160.4599356434606,17.650592920780667,17.650592920780667,17.650592920780667,7.722134402841542,7.722134402841542,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,18.522227139090823,125.84219026852884,125.84219026852884,125.84219026852884,125.84219026852884,125.84219026852884,125.84219026852884
Delta W earth4 [lambda],24.167420631115196,24.167420631115196,21.450373341226506,21.450373341226506,426.22170405294224,426.22170405294224,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,22.095927434162466,35.245769441905836,35.245769441905836,35.245769441905836,35.245769441905836,54.47713864438477,54.47713864438477,54.47713864438477,55.08244018487794,,,,,445.72204345405726,445.72204345405726,445.72204345405726,49.0294247799463,49.0294247799463,49.0294247799463,13.728238938384964,13.728238938384964,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,51.45063094191895,349.5616396348023,349.5616396348023,349.5616396348023,349.5616396348023,349.5616396348023,349.5616396348023
Delta W earth5 [lambda],,,42.04273174880395,42.04273174880395,835.3945399437669,835.3945399437669,,,,,,,,,,,,,69.08170810613544,69.08170810613544,69.08170810613544,69.08170810613544,,,,,,,,,873.6152051699522,873.6152051699522,873.6152051699522,96.09767256869475,96.09767256869475,96.09767256869475,,,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,100.84323664616115,685.1408136842125,685.1408136842125,685.1408136842125,685.1408136842125,685.1408136842125,685.1408136842125
Delta W earth6 [lambda],,,103.81980697153628,103.81980697153628,2062.9130476162404,2062.9130476162404,,,,,,,,,,,,,90.22916977127895,90.22916977127895,90.22916977127895,90.22916977127895,,,,,,,,,2157.294690317637,2157.294690317637,2157.294690317637,196.1176991197852,196.1176991197852,196.1176991197852,,,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,249.02105375888772,1691.8783358324433,1691.8783358324433,1691.8783358324433,1691.8783358324433,1691.8783358324433,1691.8783358324433
Delta W earth7 [lambda],,,193.05336007103855,193.05336007103855,3835.99533647648,3835.99533647648,,,,,,,,,,,,,,,,,,,,,,,,,4011.4983910865153,4011.4983910865153,4011.4983910865153,,,,,,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,463.0556784772706,3146.0547567132207,3146.0547567132207,3146.0547567132207,3146.0547567132207,3146.0547567132207,3146.0547567132207
Delta W earth8 [lambda],,,277.99683850229553,277.99683850229553,5523.833284526131,5523.833284526131,,,,,,,,,,,,,,,,,,,,,,,,,5776.557683164582,5776.557683164582,5776.557683164582,,,,,,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,666.8001770072697,4530.318849667038,4530.318849667038,4530.318849667038,4530.318849667038,4530.318849667038,4530.318849667038
Delta W earth9 [lambda],,,415.2792278861451,415.2792278861451,8251.652190464962,8251.652190464962,,,,,,,,,,,,,,,,,,,,,,,,,8629.178761270548,8629.178761270548,8629.178761270548,,,,,,996.0842150355509,996.0842150355509,996.0842150355509,996.0842150355509,996.0842150355509,996.0842150355509,742.9471108013097,742.9471108013097,742.9471108013097,6767.513343329773,6767.513343329773,6767.513343329773,6767.513343329773,6767.513343329773,6767.513343329773
Delta W earth10 [lambda],,,580.0180951467647,580.0180951467647,11525.034877591559,11525.034877591559,,,,,,,,,,,,,,,,,,,,,,,,,12052.324054997707,12052.324054997707,12052.324054997707,,,,,,1391.2250606694886,1391.2250606694886,1391.2250606694886,1391.2250606694886,1391.2250606694886,1391.2250606694886,,,,9452.146735725055,9452.146735725055,9452.146735725055,9452.146735725055,9452.146735725055,9452.146735725055
Delta W earth11 [lambda],,,772.2134402841542,772.2134402841542,15343.98134590592,15343.98134590592,,,,,,,,,,,,,,,,,,,,,,,,,16045.993564346061,16045.993564346061,16045.993564346061,,,,,,1852.2227139090824,1852.2227139090824,1852.2227139090824,1852.2227139090824,1852.2227139090824,1852.2227139090824,,,,12584.219026852883,12584.219026852883,12584.219026852883,12584.219026852883,12584.219026852883,12584.219026852883
Delta W snapshot0 [lambda],2.1351037050816344,2.3548336874326243,109.92591847981095,172.83815136646137,11064.896060363068,8878.642334871436,1.3572055334941235,1.1716934298687582,1.3809954242519558,1.1754726340711605,1.3809953914789874,1.1716934298687582,1.3809954242519558,1.1754726340711605,1.3809953914789874,1.1716934298687582,1.3809954242519558,1.1754726340711605,86.73197028481731,49.22215381183773,84.87061264265903,105.35450418065678,622.0820860426107,90.114081798601,159.75343898209795,652.8509806576183,723.0925399017102,125.75493533213277,201.47344050928385,943.6958460674465,5285.060244311035,1977.1946764734091,8500.288884494908,65.98869839712779,55.14361835267052,97.76356954345718,99.05001710216769,24.417506345082394,535.0065507484026,141.9866199413165,273.50322269299926,149.74555476327376,141.9866199413165,273.50322269299926,102.93906096175478,43.136518064392284,220.79775660709925,2145.714545572332,1178.6732062787482,7386.015408341213,2517.608914239428,1178.6732062787482,7386.015408341213
Delta W snapshot1 [lambda],4.270207410163269,4.709667374865249,164.88887771971642,259.25722704969206,16597.3440905446,13317.963502307153,2.714411066988247,2.3433868597375165,2.7619908485039115,2.350945268142321,2.761990782957975,2.3433868597375165,2.7619908485039115,2.350945268142321,2.761990782957975,2.3433868597375165,2.7619908485039115,2.350945268142321,130.09795542722597,73.83323071775659,127.30591896398855,158.03175627098517,933.123129063916,135.17112269790152,239.6301584731469,979.2764709864274,1084.6388098525654,188.63240299819915,302.2101607639258,1415.5437691011698,7927.590366466553,2965.7920147101136,12750.433326742363,98.98304759569169,82.71542752900578,146.64535431518578,148.57502565325154,36.62625951762359,802.5098261226038,212.97992991197472,410.2548340394989,224.61833214491062,212.97992991197472,410.2548340394989,154.40859144263217,64.70477709658843,331.19663491064887,3218.571818358498,1768.0098094181226,11079.023112511819,3776.4133713591423,1768.0098094181226,11079.023112511819
Delta W snapshot2 [lambda],8.540414820326538,9.419334749730497,219.8518369596219,345.67630273292275,22129.792120726135,17757.284669742872,5.428822133976494,4.686773719475033,5.523981697007823,4.701890536284642,5.52398156591595,4.686773719475033,5.523981697007823,4.701890536284642,5.52398156591595,4.686773719475033,5.523981697007823,4.701890536284642,173.46394056963462,98.44430762367546,169.74122528531805,210.70900836131355,1244.1641720852215,180.228163597202,319.5068779641959,1305.7019613152365,1446.1850798034204,251.50987066426555,402.9468810185677,1887.391692134893,10570.12048862207,3954.3893529468182,17000.577768989817,131.97739679425558,110.28723670534104,195.52713908691436,198.10003420433537,48.83501269016479,1070.0131014968051,283.973239882633,547.0064453859985,299.4911095265475,283.973239882633,547.0064453859985,205.87812192350955,86.27303612878457,441.5955132141985,4291.429091144664,2357.3464125574965,14772.030816682425,5035.217828478856,2357.3464125574965,14772.030816682425
Delta W snapshot3 [lambda],17.080829640653075,18.838669499460995,329.77775543943284,518.5144540993841,33194.6881810892,26635.927004614306,10.857644267952988,9.373547438950066,11.047963394015646,9.403781072569284,11.0479631318319,9.373547438950066,11.047963394015646,9.403781072569284,11.0479631318319,9.373547438950066,11.047963394015646,9.403781072569284,260.19591085445194,147.66646143551318,254.6118379279771,316.06351254197034,1866.246258127832,270.34224539580305,479.2603169462938,1958.5529419728548,2169.2776197051307,377.2648059963983,604.4203215278516,2831.0875382023396,15855.180732933106,5931.584029420227,25500.866653484725,197.96609519138337,165.43085505801156,293.29070863037157,297.1500513065031,73.25251903524718,1605.0196522452077,425.95985982394944,820.5096680789978,449.23666428982125,425.95985982394944,820.5096680789978,308.81718288526434,129.40955419317686,662.3932698212977,6437.143636716996,3536.019618836245,22158.046225023638,7552.826742718285,3536.019618836245,22158.046225023638
Delta W snapshot4 [lambda],34.16165928130615,37.67733899892199,549.6295923990547,864.1907568323069,55324.48030181534,44393.21167435718,21.715288535905977,18.747094877900132,22.095926788031292,18.80756214513857,22.0959262636638,18.747094877900132,22.095926788031292,18.80756214513857,22.0959262636638,18.747094877900132,22.095926788031292,18.80756214513857,433.6598514240866,246.11076905918864,424.3530632132952,526.7725209032839,3110.4104302130536,450.57040899300506,798.7671949104897,3264.254903288091,,,,,26425.301221555175,9885.973382367045,42501.444422474546,329.94349198563896,275.7180917633526,488.81784771728593,396.20006840867075,97.67002538032958,2675.0327537420126,709.9330997065824,1367.5161134649964,748.7277738163688,709.9330997065824,1367.5161134649964,514.6953048087739,215.68259032196144,1103.9887830354962,10728.57272786166,5893.366031393742,36930.07704170606,12588.04457119714,5893.366031393742,36930.07704170606
Delta W snapshot5 [lambda],,,769.4814293586766,1209.8670595652295,77454.27242254147,62150.49634410005,,,,,,,,,,,,,607.1237919937212,344.55507668286407,594.0942884986132,737.4815292645974,,,,,,,,,36995.421710177245,13840.362735313864,59502.02219146436,461.92088877989454,386.0053284686937,684.3449868042003,,,3745.0458552388177,993.9063395892153,1914.5225588509948,1048.2188833429163,993.9063395892153,1914.5225588509948,720.5734267322835,301.955626450746,1545.5842962496947,15020.001819006324,8250.712443951239,51702.10785838849,17623.262399675998,8250.712443951239,51702.10785838849
Delta W snapshot6 [lambda],,,1209.1851032779205,1901.219665031075,121713.85666399375,97665.0656835858,,,,,,,,,,,,,693.8557622785385,393.7772304947018,678.9649011412722,842.8360334452542,,,,,,,,,58135.66268742138,21749.1414412075,93503.177729444,659.8869839712779,551.4361835267052,977.6356954345719,,,5885.0720582324275,1561.8528193544812,3008.535449622992,1647.2011023960113,1561.8528193544812,3008.535449622992,1132.3296705793025,474.50169870831513,2428.7753226780915,23602.860001295652,12965.405269066232,81246.16949175333,27693.698056633708,12965.405269066232,81246.16949175333
Delta W snapshot7 [lambda],,,1648.8887771971642,2592.5722704969203,165973.440905446,133179.63502307155,,,,,,,,,,,,,,,,,,,,,,,,,79275.90366466553,29657.920147101137,127504.33326742363,,,,,,8025.098261226038,2129.799299119747,4102.548340394989,2246.183321449106,2129.799299119747,4102.548340394989,1544.0859144263216,647.0477709658843,3311.9663491064885,32185.71818358498,17680.098094181227,110790.23112511818,37764.13371359142,17680.098094181227,110790.23112511818
Delta W snapshot8 [lambda],,,1978.666532636597,3111.0867245963045,199168.12908653522,159815.56202768584,,,,,,,,,,,,,,,,,,,,,,,,,95131.08439759864,35589.50417652136,153005.19992090834,,,,,,9630.117913471246,2555.7591589436965,4923.058008473987,2695.4199857389276,2555.7591589436965,4923.058008473987,1852.903097311586,776.4573251590612,3974.3596189277864,38622.86182030197,21216.11771301747,132948.2773501418,45316.96045630971,21216.11771301747,132948.2773501418
Delta W snapshot9 [lambda],,,2418.370206555841,3802.43933006215,243427.7133279875,195330.1313671716,,,,,,,,,,,,,,,,,,,,,,,,,116271.32537484277,43498.282882415,187006.355458888,,,,,,11770.144116464855,3123.7056387089624,6017.070899245984,3294.4022047920225,3123.7056387089624,6017.070899245984,1955.8421582733408,819.5938432234534,4195.157375534885,47205.720002591304,25930.810538132464,162492.33898350666,55387.396113267416,25930.810538132464,162492.33898350666
Delta W snapshot10 [lambda],,,2858.0738804750845,4493.7919355279955,287687.29756943975,230844.70070665734,,,,,,,,,,,,,,,,,,,,,,,,,137411.5663520869,51407.061588308636,221007.51099686764,,,,,,13910.170319458466,3691.6521184742287,7111.08379001798,3893.3844238451175,3691.6521184742287,7111.08379001798,,,,55788.57818488063,30645.503363247455,192036.4006168715,65457.83177022513,30645.503363247455,192036.4006168715
Delta W snapshot11 [lambda],,,3297.7775543943285,5185.144540993841,331946.881810892,266359.2700461431,,,,,,,,,,,,,,,,,,,,,,,,,158551.80732933106,59315.84029420227,255008.66653484726,,,,,,16050.196522452075,4259.598598239494,8205.096680789979,4492.366642898212,4259.598598239494,8205.096680789979,,,,64371.43636716996,35360.19618836245,221580.46225023636,75528.26742718284,35360.19618836245,221580.46225023636
