,max_LOW_continuum [],max_LOW_spectral [],max_MID_continuum [],max_MID_spectral [],max_Band5_MID_continuum [],max_Band5_MID_spectral [],01ICAL [],01DPrepA [],01DPrepB [],01DPrepC [],02AICAL [],02ADPrepA [],02ADPrepB [],02ADPrepC [],02BICAL [],02BDPrepA [],02BDPrepB [],02BDPrepC [],13ICAL [] [Bmax=40000],13DPrepA [] [Bmax=40000],13DPrepB [] [Bmax=40000],13DPrepC [] [Bmax=40000],14ICAL [] [Bmax=25000],14DPrepA [] [Bmax=25000],14DPrepB [] [Bmax=25000],14DPrepC [] [Bmax=25000],15ICAL [] [Bmax=15000],15DPrepA [] [Bmax=15000],15DPrepB [] [Bmax=15000],15DPrepC [] [Bmax=15000],22ICAL [],22DPrepA [],22DPrepB [],27ICAL [] [Bmax=50000],27DPrepA [] [Bmax=50000],27DPrepB [] [Bmax=50000],32ICAL [] [Bmax=20000],32DPrepB [] [Bmax=20000],37aICAL [],37aDPrepA [],37aDPrepB [],37bICAL [],37bDPrepA [],37bDPrepB [],37cICAL [] [Bmax=95000],37cDPrepA [] [Bmax=95000],37cDPrepB [] [Bmax=95000],38aICAL [],38aDPrepA [],38aDPrepB [],38bICAL [],38bDPrepA [],38bDPrepB []
AW kernel support bw2 [uv-pixels],10.346538660447631,11.746700261149106,10.234406762835278,16.0548213397091,10.131666666390402,11.407719835695314,10.28718934925449,10.18341170153024,10.857423307789265,10.828062549419029,10.175007801470102,10.18341170153024,10.857423307789265,10.828062549419029,10.175007801470102,10.18341170153024,10.857423307789265,10.828062549419029,10.616933768444346,10.960794245747957,12.085566017896113,12.802323434118938,10.99899293696814,10.685620559366827,11.582271039028782,17.87056605481003,11.842949492482308,10.867193566978308,11.711837600569597,19.97786585162794,10.148894225130348,10.126937710958853,10.425422217170047,10.581436661244211,10.446223734921633,11.030988308660874,12.983072079438928,11.647772224133904,10.378064198981738,10.112935854579444,10.19041937437864,10.189870235206959,10.112935854579444,10.19041937437864,10.171764972445283,10.29784626176101,10.218378638863808,10.117613524259774,10.128869027024555,10.422702016511305,10.10866130609332,10.128869027024555,10.422702016511305
AW kernel support bw3 [uv-pixels],10.954658564868382,14.422760968974972,10.427196586354611,19.777895612243032,10.240874287213579,12.470500459773644,10.794768764007536,10.511739220378825,12.279870025496436,12.20591419243874,10.488619918555182,10.511739220378825,12.279870025496436,12.20591419243874,10.488619918555182,10.511739220378825,12.279870025496436,12.20591419243874,11.109205938635709,11.708350472431368,13.597151596568684,14.757956740985485,11.774183544852733,11.229868827556535,12.7637247985944,22.473715845083,13.197504638211631,11.546445489475579,12.979923041398143,25.546997276874624,10.272216230695292,10.232263862135266,10.769967800519092,11.046644340500707,10.807022515320387,11.829220677409126,15.046570270304306,12.873172256393898,10.685411141196688,10.20675151400369,10.347597339960151,10.346601994558352,10.20675151400369,10.347597339960151,10.313762539054608,10.54154945890619,10.398221918555201,10.215277537024782,10.235780748203569,10.765118329141638,10.198957639588707,10.235780748203569,10.765118329141638
AW kernel support bw4 [uv-pixels],12.523105547095605,20.19477090705186,10.90046167756402,27.038528187198008,10.51240233131899,14.830953581117567,12.215386021003106,11.791015130343055,16.800735011292883,16.800735011292883,11.331996128555707,11.791015130343055,16.800735011292883,16.800735011292883,11.331996128555707,11.791015130343055,16.800735011292883,16.800735011292883,12.26957401134758,13.419933715229783,16.838536945960726,18.837361373292115,13.543914052148125,12.504701098171275,15.361323684032902,31.283782486372427,,,,,10.578164415653145,10.494300278206028,11.597745437634266,12.146907602857361,11.671956694250678,13.64723176074528,17.180907566131587,14.192381810384894,11.42758449711108,10.440573662844434,10.73551521525557,10.733444889123648,10.440573662844434,10.73551521525557,10.665028903770454,11.13535211554718,10.840560640146347,10.458543863767048,10.501695835768212,11.588017273923084,10.424133184584361,10.501695835768212,11.588017273923084
AW kernel support bw5 [uv-pixels],,,11.455759660683173,33.93486319987937,10.836882154867562,17.303119505671447,,,,,,,,,,,,,13.56254247595363,15.266959379954177,20.130517786568074,22.891495054336694,,,,,,,,,10.942594995088957,10.80771976258292,12.54168929396158,13.37774847087075,12.655566951291817,15.598491376840194,,,12.279424688202953,10.721002305727717,11.194122137743015,11.190825262221512,10.721002305727717,11.194122137743015,11.081690504773952,11.825013625698965,11.360976739928654,10.750034611880222,10.819637334389459,12.526739190889035,10.69441694142725,10.819637334389459,12.526739190889035
AW kernel support bw6 [uv-pixels],,,12.716860552665338,46.812839739850816,11.594767637568355,22.248893069448528,,,,,,,,,,,,,14.236480491573882,16.21148507367195,21.76207374930932,24.881137170276734,,,,,,,,,11.789391741861564,11.54084199139819,14.60439151326376,15.338297876882686,14.248861747725897,18.591927161699537,,,14.15633935660813,11.379864788917187,12.247387616861586,12.241428351292402,11.379864788917187,12.247387616861586,12.043517479298735,13.368813808882868,12.547553658102322,11.433864010885323,11.562891930209416,14.5789676081032,11.330322114172006,11.562891930209416,14.5789676081032
AW kernel support bw7 [uv-pixels],,,14.090093787404804,58.79397259515643,12.448104687277935,27.0545032383466,,,,,,,,,,,,,,,,,,,,,,,,,12.736686494755427,12.367825681397855,16.76186858953988,,,,,,16.13558805143748,12.127312384222801,13.409202934381605,13.400507564581272,12.127312384222801,13.409202934381605,13.110926203263798,15.023565444482715,13.84545386438732,12.208139265505443,12.400668611500077,16.726442856236712,12.05302171664447,12.400668611500077,16.726442856236712
AW kernel support bw8 [uv-pixels],,,15.157220961514698,67.34652061171552,13.127899498177968,30.549578435381843,,,,,,,,,,,,,,,,,,,,,,,,,13.48753964307043,13.02758987760128,18.39481191678818,,,,,,17.641234190384644,12.726338678758733,14.320423139076642,14.309697135488301,12.726338678758733,14.320423139076642,13.951869762669117,16.295695928134375,14.857243675815534,12.827701555184586,13.068641823393811,18.352257530681673,12.633058161239653,13.068641823393811,18.352257530681673
AW kernel support bw9 [uv-pixels],,,16.603245408090345,78.30114845827585,14.068224193507254,35.073229766204655,,,,,,,,,,,,,,,,,,,,,,,,,14.521653054531074,13.941373703452081,20.56432976316646,,,,,,19.648900063716788,13.55934306693662,15.564382334980118,15.551013003985469,13.55934306693662,15.564382334980118,14.237288209113562,16.72240081862491,15.198869843750305,13.688070486520203,13.99330844380743,20.512721192878182,13.44070854019679,13.99330844380743,20.512721192878182
AW kernel support bw10 [uv-pixels],,,18.058622411331953,88.8409493772198,15.033042704968969,39.45728321406006,,,,,,,,,,,,,,,,,,,,,,,,,15.578261764847475,14.880129749332909,22.71087183824621,,,,,,21.64137095416467,14.418513661365205,16.824893793561653,16.808966778965335,14.418513661365205,16.824893793561653,,,,14.574247156924125,14.942756034047138,22.650649283014562,14.27481287921414,14.942756034047138,22.650649283014562
AW kernel support bw11 [uv-pixels],,,19.51243212322152,99.04134805659676,16.011910213636902,43.71883635702544,,,,,,,,,,,,,,,,,,,,,,,,,16.646532950611697,15.8335509706761,24.82770312880193,,,,,,23.61065532858781,15.294040952344007,18.090777593624,18.072378760632166,15.294040952344007,18.090777593624,,,,15.476240208644166,15.90661953715053,24.75923303405068,15.12574242929965,15.90661953715053,24.75923303405068
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],0.37386856785626965,3.2920924323840004,1.5616652083199996,3.123330416639999,0.7397335402460926,3.123330416639999,17.252443661235596,3.195028509193212,6.390057018386424,12.419644088050848,11.501768381065045,3.195028509193212,6.390057018386424,12.419644088050848,11.501768381065045,3.195028509193212,6.390057018386424,12.419644088050848,1.0622177883119122,0.1967105405821072,0.1967105405821072,0.6532836333712048,0.32710142210494925,0.09086331887845268,0.0036557236230478326,0.30918653389646455,0.06181066911735407,0.01717021296950057,0.01717021296950057,0.06002396806848926,9.217020112932722,1.706863782796064,3.413727565592128,0.029148582938054706,0.014574291469027353,0.029148582938054706,0.21138866526935218,0.10569433263467609,18.6411959061079,5.178126833076211,10.356253666152423,18.739982499839996,5.178126833076211,10.356253666152423,11.653350405642486,3.2370584202910027,6.474116840582005,15.569297212707173,4.324819141782734,8.649638283565467,18.739982499839996,4.324819141782734,8.649638283565467
Total buffer ingest rate [TeraBytes/s],0.22951231488,0.45902462976,0.21911118994285705,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.45902462976,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.45902462976,0.45902462976,0.11718355056481629,0.058591775282408144,0.0936553801197049,0.17067605927255525,0.11230408655405545,0.056152043277027726,8.568121837925374e-05,0.007246575962058415,0.0603171441186228,0.0301585720593114,0.0301585720593114,0.0019206548095032597,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.24400634366067123,0.12200317183033561,0.24400634366067123,0.0882049461869223,0.04410247309346115,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4326091720769555,0.21630458603847774,0.4326091720769555,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141
Cleaning memory [PetaBytes],0.0020822188206076676,13.537727443188897,0.04230743734749433,481.36462048704647,0.019397284682796327,441.3959892262987,0.01082662947439013,0.001485134358626904,0.10313433046020168,0.30940299138060506,0.004811835321951169,0.001485134358626904,0.10313433046020168,0.30940299138060506,0.004811835321951169,0.001485134358626904,0.10313433046020168,0.30940299138060506,0.004577771617304449,0.00043607792422119794,0.218038962110599,1.3954493575078335,0.0008587339573112956,0.00018405648947858704,0.007362259579143483,8.953243699941728,0.00028490731742091257,6.106552585324769e-05,0.018319657755974307,2.8185801482119834,0.06410414641970531,0.006106552585324772,3.053276292662386,0.0014135538391955478,0.0014135538391955478,0.353388459798887,0.0005223140413270903,0.0914049572322408,0.06726978327993767,0.020762278790104217,7.266797576536476,0.15135701237985974,0.020762278790104217,7.266797576536476,0.02698265751561944,0.005783319940762054,2.914793250144075,0.06218215261170708,0.013327793340986605,6.663896670493303,0.13990984337634096,0.013327793340986605,6.663896670493303
Working (cache) memory [TeraBytes],9.826378997348808e-05,0.0003097075540818757,0.003853317561284125,0.0313490469713903,0.00028836300788875674,0.001263044645429843,0.0007071065577127979,7.989415548726815e-05,0.0002015783009176349,0.0002015783009176349,0.00019852335881719184,7.989415548726815e-05,0.0002015783009176349,0.0002015783009176349,0.00019852335881719184,7.989415548726815e-05,0.0002015783009176349,0.0002015783009176349,0.0002130797111620737,1.70184715893698e-05,5.915331196329829e-05,9.687909564882108e-05,0.00015608915118729366,3.4668390247936712e-06,1.29884061651937e-05,0.00021336952151985986,8.373144889229939e-05,1.5756339154191713e-06,4.6421628414417975e-06,0.00010643001142275098,0.00048270718171207456,1.51553370287003e-05,9.613643601308335e-05,2.5774503078421966e-05,1.7134280621229317e-05,6.308425265337968e-05,8.935417927147688e-05,3.347026254535348e-05,0.007855069718852357,0.00022849185291528117,0.0008981956728299138,0.0027386538172088173,0.00022849185291528117,0.0008981956728299138,0.00027283367287600247,3.944752455613155e-05,0.00022110443857148218,0.000242990439125836,3.101305549991054e-05,0.00019037981559843922,0.000598650667980611,3.101305549991054e-05,0.00019037981559843922
Visibility I/O Rate [TeraBytes/s],1.2462285595208986,10.97364144128,5.205550694399998,10.411101388799995,2.4657784674869756,10.411101388799995,7.987242435757221,1.7750158384406733,3.5500316768813467,6.899802271139359,5.324892769011595,1.7750158384406733,3.5500316768813467,6.899802271139359,5.324892769011595,1.7750158384406733,3.5500316768813467,6.899802271139359,0.4917674945888483,0.10928363365672622,0.10928363365672622,0.36293535187289155,0.1514358435671061,0.05047962159914038,0.002030957568359907,0.17177029660914697,0.039021887069036656,0.013007737098106494,0.013007737098106494,0.04547270308218883,4.267138941172556,0.9482576571089243,1.8965153142178486,0.658278747471877,0.3949672484831261,0.7899344969662522,0.2669048803905961,0.1601429282343577,8.63018328986477,2.876737129486784,5.753474258973568,8.675917823999997,2.876737129486784,5.753474258973568,5.39506963224189,1.7983657890505569,3.5967315781011138,7.208007968845914,2.402677300990408,4.805354601980816,8.675917823999997,2.402677300990408,4.805354601980816
Inter-Facet I/O Rate [TeraBytes/s],0.020974731709417892,1.9091666907061264,0.7458041840103166,67.88475417125014,0.6838786266370499,62.24815232678571,0.0016656353037523273,0.00027925603324608446,0.002424097510816706,0.007272292532450117,0.0007402823572232566,0.00027925603324608446,0.002424097510816706,0.007272292532450117,0.0007402823572232566,0.00027925603324608446,0.002424097510816706,0.007272292532450117,0.0035213627825418834,0.00040998779200283566,0.005124847400035446,0.03279902336022685,0.008257057281839382,0.00017304456275764592,0.00017304456275764592,0.210439488673844,0.003735672868281195,7.828913570929189e-05,0.0005871685178196893,0.09033910731448663,0.04931088186131177,0.005741203285348075,0.07176504106685094,0.02652070992862191,0.03241420102387122,0.40517751279839026,0.0034242616345744542,0.005859292130271844,0.32341241961508493,0.009760045585091725,0.1708007977391052,0.05821423553071528,0.009760045585091725,0.1708007977391052,0.010377945198315168,0.0027186546730078027,0.06851009775979663,0.02391621254296426,0.006265201997899685,0.15663004994749213,0.0538114782216696,0.006265201997899685,0.15663004994749213
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],3.665941813372479,28.64798826041061,15.66439542329187,340.6076908579703,6.767234296602588,280.30047549777265,13.567873209495747,4.718990955997859,5.174484077616692,10.239979686101062,8.39711970028037,4.718990955997859,5.174484077616692,10.239979686101062,8.39711970028037,4.718990955997859,5.174484077616692,10.239979686101062,0.8764345715880854,0.3252541719965696,0.35731517808375673,1.2666121235767722,0.3190733135185793,0.15980505610803744,0.007997237316910544,1.6172522217781244,0.09588746428167612,0.04541326243720342,0.04912357295690595,0.7075550643799653,6.114394395028137,2.5189667379637504,2.8437649154330256,1.7263196146497486,1.1361790534361527,2.9639030744826904,0.4988435462352966,0.5647883278465915,14.118944919327186,7.435071979386395,8.665645047903256,13.849598891218772,7.435071979386395,8.665645047903256,7.659817358312662,4.691130784448379,5.286884879584016,9.77656506095848,6.1300587557061235,7.0959664831866505,12.458564232192668,6.1300587557061235,7.0959664831866505
-> Reprojection [PetaFLOP/s],0.03210421814171272,1.0604839191357083,0.16336046369174734,10.079929382672516,0.02953323735404667,1.335111084415677,0.017710786787617103,0.00021513990032166478,0.029124825487176507,0.08950460050419289,0.007627704019348716,0.00021513990032166478,0.029124825487176507,0.08950460050419289,0.007627704019348716,0.00021513990032166478,0.029124825487176507,0.08950460050419289,0.0038944826122543613,4.973046686556551e-05,0.0028711579967799768,0.014788352655823523,0.001957479005901672,1.7819824606955256e-05,7.952386973530067e-05,0.024016365487972303,0.0005941253750944469,4.538414298910397e-06,0.00016883583064216493,0.005467802865458935,0.011246778650940193,0.008675621075018704,0.019214593494967843,0.0010917694845675166,9.988048367758904e-05,0.011237312051985564,0.0019431465173152414,0.0025647039537484606,0.08407249775628482,0.0006004923673369768,0.06663560458984129,0.05416757587337753,0.0006004923673369768,0.06663560458984129,0.014058250373529316,0.0005450524786301196,0.04333763395381238,0.010505230025680356,0.0003120953438962472,0.05610357376978896,0.020187573674185656,0.0003120953438962472,0.05610357376978896
-> Subtract Image Component [PetaFLOP/s],7.180424961111111e-05,1.3445038007182222,4.1030999777777776e-05,1.3445038007182222,2.0515499888888888e-05,1.3445038007182222,0.0002797568166666666,1.7096249907407407e-05,0.0034192499814814812,0.010257749944444443,0.0002797568166666666,1.7096249907407407e-05,0.0034192499814814812,0.010257749944444443,0.0002797568166666666,1.7096249907407407e-05,0.0034192499814814812,0.010257749944444443,2.7975681666666665e-05,1.7096249907407408e-06,0.0008548124953703703,0.00547079997037037,2.7975681666666665e-05,1.7096249907407408e-06,6.838499962962963e-05,0.11204198339318519,3.814865681818181e-05,2.331306805555555e-06,0.0006993920416666665,0.15278452280888885,2.7975681666666665e-05,1.7096249907407408e-06,0.0017096249907407406,0.0027293347967479674,0.00016679268202348687,0.08339634101174344,0.00030518925454545447,0.003263829527777777,5.595136333333333e-05,3.4192499814814816e-06,0.002393474987037037,5.595136333333333e-05,3.4192499814814816e-06,0.002393474987037037,5.595136333333333e-05,3.4192499814814816e-06,0.002393474987037037,5.595136333333333e-05,3.4192499814814816e-06,0.0034192499814814812,5.595136333333333e-05,3.4192499814814816e-06,0.0034192499814814812
