,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Frequencies backward kernels0,1542.0248846599302,294.10128312652733,294.1012831272627,293.284693733972,293.1864655021738,293.13065445177966,582.1254774610028,2996.239803783305,568.3766995122635,1653.6895352808203,249.41568613812805,249.41568624927422,248.57191568356103,248.75350183895097,248.57191568813644,456.3054012911186,3013.2055638820098,320.9447391063214,477.6494769664614,140.8156540677528,140.81565412233374,140.99982687544113,141.3914859279167,140.99982680007935,257.2055558095075,870.2058997004478,181.06580428946253,142.05961516019846,98.48455756953366,98.48455763034114,98.20749432259187,98.32725387396127,98.19702619730415,191.25975318062692,258.7088267152041,126.76079324381075,51.85481874048063,45.340008116631374,45.3400080851985,45.217513214105566,45.27040009647668,45.21287119796938,85.8430183939504,94.41728663017996,58.37042676227166,233.51921025218118,166.66809118053797,166.66809121011093,166.3321688102341,166.47880380390183,166.32009070492444,323.3438044907959,425.2593842891853,214.8627280819143
Frequencies backward kernels1,2589.0440271258344,296.36563597136984,296.3656359734409,294.0638325587976,293.7862732113636,293.6285104226807,606.6944655651904,5031.279103104012,568.9292759033625,2244.38063605269,250.69147609318193,250.69147629658883,249.1453827943599,249.47844126749652,249.14538280275366,460.47009352347806,4089.6715105142057,321.1775679609643,637.1551995094678,141.59517214208032,141.59517224193252,141.93192018146314,142.6469327926895,141.9319200437428,259.32087314798594,1160.8865431233971,181.0986895150543,170.65343496759726,98.94349879870073,98.94349891002064,98.43571789615318,98.65533397048762,98.41651213999839,201.51781796911254,310.81772073171675,126.76322321000433,56.92631317749319,45.54293047925255,45.54293042169252,45.31840316434748,45.415397197318235,45.30988584240891,88.86567183126452,103.65948929180907,58.37075511939606,278.0293070628458,167.22484099803233,167.22484105224748,166.60864893019973,166.8777357605521,166.58647724416087,340.0965842377321,506.37382987994,214.8663821777743
Frequencies backward kernels2,4398.317559003407,302.69392082359263,302.6939208293476,296.2602954979799,295.47889847903235,295.03422613126105,671.6046163019748,8547.874674455388,573.3418467740167,2794.006289684675,252.19560486614733,252.19560517776665,249.823364996763,250.3349975206298,249.82336500964846,465.36038057629514,5091.300455542433,321.63094464022424,786.549486713369,142.51381918762738,142.51381934052586,143.02918585736495,144.1214665371722,143.02918564672098,261.80700033124043,1433.1402785373002,181.16275284055416,199.4030734849952,99.48482712234355,99.4848272929769,98.70553113145252,99.04281832995771,98.67601756612531,213.05594966821099,363.21058294614414,126.76795654369104,62.417750948535634,45.78232465936098,45.78232457111773,45.43768911116184,45.5866709090543,45.424599250557684,92.32456045889906,113.66699066569934,58.37139467467777,323.08880488479275,167.88239697204014,167.8823970552416,166.9357177336752,167.34933306661347,166.90162336143675,358.97130018251187,588.489505601063,214.87349993375022
Frequencies backward kernels3,7532.618127481135,319.97340831169146,319.9734083271469,302.40129344280155,300.2252684144527,298.98269826199487,828.9579666419584,14639.85991138596,607.656367027984,3814.4821658632754,255.75744315638534,255.7574437218831,251.43708650369925,252.37151274359508,251.43708652724771,476.857588227672,6950.999276454101,323.4898038917681,1064.4966425658906,144.68754910642312,144.68754938359325,145.62051458042305,147.58961133412438,145.62051419961003,267.66136735108046,1939.6666939783506,181.42596454196993,255.59137742441712,100.76777787591011,100.76777818590747,99.34771636422991,99.96337781896317,99.29376813668432,238.44210548679007,465.6072228139999,126.78740920165475,73.94326101923939,46.349880887547585,46.34988072715004,45.72165036691574,45.99367074017931,45.69771766702484,100.1241752114791,134.6708843708672,58.37402281394203,411.65304648565717,169.4445636011661,169.44456375284457,167.71510361212967,168.4716395849593,167.65267912173542,400.59416949298463,749.887517634557,214.9027516495355
Frequencies backward kernels4,13002.718680303446,397.29227778703427,397.29227778703427,339.0278924205873,339.0278924205873,339.0278924205873,1166.5051952776564,25271.824280687648,834.6428404131265,5668.007878000282,264.56582113248226,264.56582231192994,255.47728696153067,257.45643824563973,255.47728701152278,504.8257613823229,10328.834728887183,332.9430346251011,1568.4788802640078,150.05352237580345,150.05352295247013,151.98853693527872,156.03421220977094,151.988536147898,281.9539887970496,2858.115810418163,182.78034482061048,361.35875968351434,103.946712177661,103.94671282598978,100.95540476083198,102.25760001248638,100.8409001118017,293.21245869709946,658.3559772006284,126.88779493556193,97.29173778525347,47.757311602226736,47.75731126639963,46.4328327217779,47.0085976713158,46.38200627706854,117.62393677383332,177.22075936159686,58.38758544413698,579.2096129832075,173.33773542222588,173.3377357420345,169.67207057221756,171.28038437793418,169.53902458921954,490.7030139283212,1055.2398706827228,215.05370784657586
Frequencies backward kernels5,,,,,,,,,,7374.03936970878,275.0094079425936,275.00940982628566,260.3562319737758,263.57160144782017,260.3562320551815,537.237975294203,13437.87909063414,353.1415823259769,2030.3825852105663,156.39929736588346,156.39929828443985,159.4714369037301,165.83298987762382,159.4714356576687,298.597855279291,3699.881691550796,185.76512484910464,459.8426322203661,107.72648944028677,107.72649047877943,102.89662322523233,105.00886319824869,102.71014468434146,349.1209517510333,837.8313915905277,127.11108348482301,120.0149962673106,49.43270641200022,49.43270587342775,47.29210657048174,48.226794892102916,47.20927623729285,136.12905604347355,218.63125210765725,58.417768034248624,735.6452585736696,178.0063618496542,178.00636236650283,172.04596321423693,174.6701387190764,171.8282285700132,582.9510627965351,1340.3256555048386,215.3895132367963
Frequencies backward kernels6,,,,,,,,,,10532.224216675766,299.1009523559525,299.1009557798985,271.95320871677757,278.0046890116317,271.9532088707171,609.5754987404072,19193.304384496867,433.4849908184258,2880.277013114936,170.98030562879663,170.98030728998532,176.5022069422971,187.73963348853763,176.5022047159654,335.9919066668681,5248.715629467695,198.78195176314279,641.8216909715854,116.48432156425783,116.48432346270249,107.50986365623778,111.4719254012786,107.1570558091959,458.65909731486767,1169.4670907209324,128.12012201168568,163.07141116363067,53.321755498971065,53.3217545120631,49.33640583837673,51.09271184828206,49.179462380697345,173.46283741203683,297.09656118204333,58.5545405954349,1025.0898507348354,188.97308733677494,188.97308829882178,177.7333158928883,182.71885345752483,177.31687360742643,764.0936452773207,1867.8048055535462,216.90772303582705
Frequencies backward kernels7,,,,,,,,,,13480.283788952602,325.81503961159245,325.81504463141647,285.3142332042518,294.4762268516896,285.3142334384275,686.8669290961413,24565.800757938705,565.3823411269022,3668.1814722725726,187.07300672497706,187.07300914991717,195.0927015422145,211.18911157648657,195.09269832467155,376.231133133898,6684.580047661451,223.42910514562718,810.2506060619802,126.24742689517237,126.24742969235135,112.82338114833681,118.80250951009432,112.28642773105894,563.5717105254337,1476.409231705999,130.18767983115583,203.4573500174508,57.66695330735662,57.66695185017356,51.69459363719739,54.34953851645115,51.455374733172974,209.96043497468176,370.6952418082759,58.83693660152683,1293.1397002569497,201.41117086422466,201.41117230521706,184.3581565514856,191.97850037135512,183.7171862934231,937.8473109811031,2356.2945309566867,220.02242511280556
Frequencies backward kernels8,,,,,,,,,,15598.826171491737,346.84841548176007,346.8484216923277,296.1606132340133,307.74147467551074,296.16061353101713,746.1626002704055,28426.59834025773,692.1474329256977,4231.545704343195,199.69978885366044,199.69979184570963,209.56408194287803,229.20040866646016,209.5640797698857,407.2472942888699,7711.24596695844,249.96349582703067,930.2882700105453,133.96533977792475,133.96534324956318,117.13584496161133,124.67651606471978,116.45461437021272,639.3676751140166,1695.1639377638774,132.63528170340362,232.37595802553636,61.107798025494304,61.107796214488864,53.61099100824631,56.96328888954418,53.30716631766371,236.58265928166702,423.3960455988922,59.175069456976196,1484.2025927121103,211.37738299951752,211.37738480747873,189.7879887111805,199.48615787837923,188.96807409734222,1063.463507427786,2704.4844692194742,223.71625308711026
Frequencies backward kernels9,,,,,,,,,,18332.355043670676,375.6541325669928,375.65414033343524,311.42252697096006,326.26940507107895,311.4225273532944,825.7225508360684,33408.137415783196,890.8904083609574,4955.331951641294,216.94310473522674,216.94310846574015,253.3888049189903,253.3888049189903,253.3888049189903,449.0117699140177,9030.262388146228,295.31337461164065,1083.9574207010946,144.57080684237104,144.57081119905365,123.202562132462,132.84373009441262,122.32525245376414,737.0851755792156,1975.208124790044,137.31605111753885,269.47371673799046,65.84285470790628,65.84285243174169,56.310263053526015,60.602498379218986,55.91846272136368,271.1007822269211,491.002402239371,59.83323634343185,1728.798315029152,225.23384980063105,225.23385209795205,197.4992018082891,210.03792656621337,196.43227776510216,1225.473609624681,3150.2317763552037,230.7992898252916
Frequencies backward kernels10,,,,,,,,,,20984.231793182873,404.93005977776096,404.93006905423255,346.7818190774072,346.7818190774072,346.7818190774072,905.1021854315028,38240.87497561911,1117.9350945725434,5654.479484285406,234.42127604860036,234.42128049381478,305.8570293840345,305.8570293840345,305.8570293840345,490.81129238308387,10304.377612220242,350.6504186691082,1231.7964345645505,155.38361745547863,155.38362267408417,129.53396652280364,141.266298321545,128.45953392924793,831.5144854158289,2244.627565012232,143.79737652531196,305.199528373227,70.67715606592128,70.67715333604116,59.13091207101465,64.36068969898469,58.65049643083524,304.59809934979984,556.1085452495962,60.769008241548065,1964.101566517467,239.5229896141831,239.52299239475948,205.62805385659158,221.03933125462774,204.30888786261897,1382.0764757006207,3579.0446355201443,240.64489972425974
Frequencies backward kernels11,,,,,,,,,,23570.993753474908,434.40093975319604,434.40095049188756,389.9023918392926,389.9023918392926,389.9023918392926,983.8697733166508,42954.9483909275,1369.302866892395,6333.876974677991,251.97827868710465,251.97828382316467,365.6193648027837,365.6193648027837,365.6193648027837,532.3861275885578,11542.500677047814,414.5082373488821,1374.9061185830358,166.29646108999538,166.29646714522116,136.05253575731052,149.84817704680324,134.78207922042387,923.1339493605522,2505.4283510725713,152.1903066598548,339.78972696741937,75.56169730467167,75.56169413391453,62.03827214470709,68.19449943724433,61.46959386518529,337.18797727854917,619.1451657356973,62.021216213055126,2191.858115983332,254.08191813933456,254.08192139375737,214.07404016765736,232.35611927845764,212.50067246335246,1534.0469298706225,3994.104507166983,253.45240403612777
Frequencies backward grid0,65536.0,754.4903250191439,754.4903250191439,559.1337152950158,559.1337152950158,559.1337152950158,65536.0,65536.0,1628.2786778496668,65536.0,1017.5610889260679,1017.5610889260679,1005.0053854489457,1005.0053854489457,1005.0053854489457,65536.0,65536.0,2927.246459022404,65536.0,739.9202789596652,739.9202789596652,1369.9587468457216,1369.9587468457216,1369.9587468457216,65536.0,65536.0,1596.6154427183094,65536.0,780.9899815429653,780.9899815429653,964.1342651844309,964.1342651844309,964.1342651844309,65536.0,65536.0,1123.6483696216517,65536.0,356.5595643828025,356.5595643828025,440.17355597011345,440.17355597011345,440.17355597011345,65536.0,65536.0,512.9992577598294,65536.0,1342.6023701914512,1342.6023701914512,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,65536.0,1931.6697913193286
Frequencies backward grid1,65536.0,1508.0083221671596,1508.0083221671596,1117.2953217949262,1117.2953217949262,1117.2953217949262,65536.0,65536.0,3255.584691283069,65536.0,1526.0670626744802,1526.0670626744802,1507.2335084877068,1507.2335084877068,1507.2335084877068,65536.0,65536.0,4390.595064095621,65536.0,1109.7254693717287,1109.7254693717287,2054.7831546141115,2054.7831546141115,2054.7831546141115,65536.0,65536.0,2394.7681956579695,65536.0,1171.3764794443684,1171.3764794443684,1446.0929017246065,1446.0929017246065,1446.0929017246065,65536.0,65536.0,1685.3640564542193,65536.0,534.7893878870661,534.7893878870661,660.2103737905189,660.2103737905189,660.2103737905189,65536.0,65536.0,769.4489255803708,65536.0,2013.7196565822142,2013.7196565822142,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,65536.0,2897.3207797379746
Frequencies backward grid2,65536.0,3015.044003098017,3015.044003098017,2233.6181120846836,2233.6181120846836,2233.6181120846836,65536.0,65536.0,6510.1965728741225,65536.0,2034.5730199598029,2034.5730199598029,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,65536.0,5853.943663441757,65536.0,1479.5306525735034,1479.5306525735034,2739.607558487833,2739.607558487833,2739.607558487833,65536.0,65536.0,3192.9209452546934,65536.0,1561.7629739965976,1561.7629739965976,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,713.0192098358275,713.0192098358275,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,2684.8369373752475,2684.8369373752475,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies backward grid3,65536.0,6029.115208099424,6029.115208099424,4466.26348098825,4466.26348098825,4466.26348098825,65536.0,65536.0,13019.420263376436,65536.0,3051.5849180597625,3051.5849180597625,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,65536.0,8780.640856407961,65536.0,2219.14101176475,2219.14101176475,4109.256362339347,4109.256362339347,4109.256362339347,65536.0,65536.0,4789.226441112072,65536.0,2342.535959751262,2342.535959751262,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,1069.4788521775574,1069.4788521775574,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,4027.071493366913,4027.071493366913,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies backward grid4,65536.0,12057.257539628055,12057.257539628055,8931.554112875032,8931.554112875032,8931.554112875032,65536.0,65536.0,26037.867607994198,65536.0,5085.608694493264,5085.608694493264,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,65536.0,14634.035235477146,65536.0,3698.3617214896512,3698.3617214896512,6848.5539653768465,6848.5539653768465,6848.5539653768465,65536.0,65536.0,7981.837428793979,65536.0,3904.0819272403155,3904.0819272403155,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,1782.3981349931155,1782.3981349931155,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,6711.540598618702,6711.540598618702,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies backward grid5,,,,,,,,,,65536.0,7119.632463393907,7119.632463393907,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,65536.0,20487.429611910986,65536.0,5177.5824279175995,5177.5824279175995,9587.851566631676,9587.851566631676,9587.851566631676,65536.0,65536.0,11174.448414962055,65536.0,5465.62789320205,5465.62789320205,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,2495.317417100678,2495.317417100678,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,9396.009701315503,9396.009701315503,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies backward grid6,,,,,,,,,,65536.0,11187.679995031649,11187.679995031649,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,65536.0,32194.218362539585,65536.0,8136.023838057545,8136.023838057545,15066.446767662303,15066.446767662303,15066.446767662303,65536.0,65536.0,17559.670386028447,65536.0,8588.719823841986,8588.719823841986,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,3921.1559807232757,3921.1559807232757,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,14764.947904614515,14764.947904614515,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies backward grid7,,,,,,,,,,65536.0,15255.727523945518,15255.727523945518,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,65536.0,43901.00711260044,65536.0,11094.465247025146,11094.465247025146,20545.041968064605,20545.041968064605,20545.041968064605,65536.0,65536.0,23944.89235654539,65536.0,11711.811753963559,11711.811753963559,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,5346.994544082644,5346.994544082644,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,20133.886106982565,20133.886106982565,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies backward grid8,,,,,,,,,,65536.0,18306.763169934395,18306.763169934395,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,65536.0,52681.09867435777,65536.0,13313.296303445573,13313.296303445573,24653.988368231738,24653.988368231738,24653.988368231738,65536.0,65536.0,28733.8088344391,65536.0,14054.130701366032,14054.130701366032,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,6416.373466571292,6416.373466571292,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,24160.589758491646,24160.589758491646,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
