,Ingest (Low) [],ICAL (Low) [],RCAL (Low) [],DPrepA (Low) [],DPrepA_Image (Low) [],DPrepB (Low) [],DPrepC (Low) [],DPrepD (Low) [],Fast_Img (Low) [],Ingest (Mid1) [],ICAL (Mid1) [],RCAL (Mid1) [],DPrepA (Mid1) [],DPrepA_Image (Mid1) [],DPrepB (Mid1) [],DPrepC (Mid1) [],DPrepD (Mid1) [],Fast_Img (Mid1) [],Ingest (Mid2) [],ICAL (Mid2) [],RCAL (Mid2) [],DPrepA (Mid2) [],DPrepA_Image (Mid2) [],DPrepB (Mid2) [],DPrepC (Mid2) [],DPrepD (Mid2) [],Fast_Img (Mid2) [],Ingest (Mid5A) [],ICAL (Mid5A) [],RCAL (Mid5A) [],DPrepA (Mid5A) [],DPrepA_Image (Mid5A) [],DPrepB (Mid5A) [],DPrepC (Mid5A) [],DPrepD (Mid5A) [],Fast_Img (Mid5A) [],Ingest (Mid5B) [],ICAL (Mid5B) [],RCAL (Mid5B) [],DPrepA (Mid5B) [],DPrepA_Image (Mid5B) [],DPrepB (Mid5B) [],DPrepC (Mid5B) [],DPrepD (Mid5B) [],Fast_Img (Mid5B) [],Ingest (Mid5C) [],ICAL (Mid5C) [],RCAL (Mid5C) [],DPrepA (Mid5C) [],DPrepA_Image (Mid5C) [],DPrepB (Mid5C) [],DPrepC (Mid5C) [],DPrepD (Mid5C) [],Fast_Img (Mid5C) []
Backward rate1 [M/s],,19.468696239167233,19.468696239167233,3.2458506229901856,3.2458506229901856,3.2458506229901856,158.71225614297413,,7.88423448819067,,0.13257074183666756,0.13257074183666756,0.1524791524060275,0.1524791524060275,0.1524791524060275,8.969924213647179,,1.2770007793841718,,0.10709675379863418,0.10709675379863418,0.08033989992703366,0.08033989992703366,0.5122559181162916,11.729900894769386,,0.6965162597907599,,0.1486732862575111,0.1486732862575111,0.36050988903182196,0.1261910834491343,0.36050988903182196,30.497742326400406,,0.4901866790763638,,0.10665807855228843,0.10665807855228843,0.057612297268791586,0.1589144412948062,0.1589144412948062,30.497742326400406,,0.22379355493236341,,0.18022834102739185,0.18022834102739185,0.6197548102962133,0.6197548102962133,0.6197548102962133,30.497742326400406,,0.8426832444894243
Backward rate2 [M/s],,99.68163174383058,99.68163174383058,10.550057015961482,10.550057015961482,10.550057015961482,325.0803911183712,,32.29274365489807,,0.12208784642993412,0.12208784642993412,0.15130085607865892,0.15130085607865892,0.15130085607865892,6.752449553681201,,1.2733302243926348,,0.10794425224011187,0.10794425224011187,0.07946818467283613,0.07946818467283613,0.5107802253009373,8.848037346202952,,0.6945134728711679,,0.14824200122568143,0.14824200122568143,0.3594714121263834,0.12582443435936674,0.3594714121263834,23.326643912716875,,0.48877726115698383,,0.10737245842475192,0.10737245842475192,0.05744487340731681,0.16411578980170996,0.16411578980170996,23.326643912716875,,0.2231500266941738,,0.17970361332082668,0.17970361332082668,0.6179698828480858,0.6179698828480858,0.6179698828480858,23.326643912716875,,0.8402606834318144
Backward rate3 [M/s],,499.48810943285025,499.48810943285025,61.670274123115654,61.670274123115654,61.670274123115654,814.501371089082,,161.80932091224798,,0.5008354418681945,0.5008354418681945,0.6219399163912929,0.6219399163912929,0.6219399163912929,18.39229249370721,,5.133823233071995,,0.4305092313697516,0.4305092313697516,0.32038029900063053,0.32038029900063053,2.059354644442219,24.200384860141064,,2.800142082326561,,0.5976674076396403,0.5976674076396403,1.4493107403722454,0.507284134592457,1.4493107403722454,65.68675890609717,,1.9706543650647246,,0.441386679819531,0.441386679819531,0.23159934993454545,0.661679043023667,0.661679043023667,65.68675890609717,,0.8996970342032578,,0.7245035354924512,0.7245035354924512,2.4915217980919513,2.4915217980919513,2.4915217980919513,65.68675890609717,,3.3877683391659597
Backward rate4 [M/s],,382.99317944599795,382.99317944599795,141.85516357533263,141.85516357533263,141.85516357533263,624.5514475564058,,248.1382431923649,,1.9350942332781094,1.9350942332781094,2.472590366263913,2.472590366263913,2.472590366263913,43.015239440317764,,20.582576085731386,,1.733923090178017,1.733923090178017,1.284407208043327,1.284407208043327,8.42835012361401,58.65714469134241,,11.22634827226682,,2.365403666539753,2.365403666539753,5.931615662706857,2.033757843135641,5.931615662706857,161.30714790119163,,7.900761653677602,,1.7548435032967686,1.7548435032967686,0.9285068452899449,2.7080629787081403,2.7080629787081403,161.30714790119163,,3.607071020177002,,2.936873750334037,2.936873750334037,10.197092675637537,10.197092675637537,10.197092675637537,161.30714790119163,,13.582270090794328
Backward rate5 [M/s],,,,,,,,,,,2.048857340557744,2.048857340557744,2.6017010260926705,2.6017010260926705,2.6017010260926705,33.947077585853755,,21.224620439766234,,1.7683314672695671,1.7683314672695671,1.3244438651345602,1.3244438651345602,8.27737276748899,42.4338469823172,,11.576534036921307,,2.5166006928592846,2.5166006928592846,5.825362795526035,2.097175570733486,5.825362795526035,113.1569252861792,,8.147212186223568,,1.8465038617738758,1.8465038617738758,0.9574598668212342,2.6595532268436926,2.6595532268436926,113.1569252861792,,3.719586979887753,,2.9497857656630093,2.9497857656630093,10.014434241460206,10.014434241460206,10.014434241460206,113.1569252861792,,14.005947573302892
Backward rate6 [M/s],,,,,,,,,,,7.8654260965192675,7.8654260965192675,9.710348953550882,9.710348953550882,9.710348953550882,86.38945944053368,,84.87674320832208,,6.894618964532432,6.894618964532432,5.296314934202967,5.296314934202967,39.721136228879466,103.66735132864041,,46.29426369027542,,9.057367551571685,9.057367551571685,27.95452733054797,8.386472626860783,27.95452733054797,259.16837832160104,,32.58049497077837,,7.753293126450336,7.753293126450336,3.8288208810341455,12.762560631366807,12.762560631366807,259.16837832160104,,14.874532741629935,,11.121928686064654,11.121928686064654,48.05689042812123,48.05689042812123,48.05689042812123,259.16837832160104,,56.00943711645918
Backward rate7 [M/s],,,,,,,,,,,14.643821927998713,14.643821927998713,18.982655237143156,18.982655237143156,18.982655237143156,99.07864302706423,,165.9260640044383,,11.98065273017369,11.98065273017369,8.874603033736832,8.874603033736832,77.6510192539187,165.13107171177376,,90.50092476332244,,17.706234609823387,17.706234609823387,54.64842669824034,16.394692054382592,54.64842669824034,495.3932151353212,,63.69180025453466,,13.472823173543917,13.472823173543917,7.484950723687904,24.949583947947144,24.949583947947144,495.3932151353212,,29.078309918318645,,20.292728040319954,20.292728040319954,93.94663067072878,93.94663067072878,93.94663067072878,495.3932151353212,,109.49318352648535
Backward rate8 [M/s],,,,,,,,,,,6.491404625610391,6.491404625610391,8.655176951414871,8.655176951414871,8.655176951414871,39.21472742830211,,63.04549942439049,,5.462604404048711,5.462604404048711,3.933991156864257,3.933991156864257,29.504377254661204,52.28630323773615,,34.38685551206874,,8.970231644849322,8.970231644849322,20.76428402537222,6.22933715009053,20.76428402537222,156.85890971320845,,24.200424059795182,,7.678721208794651,7.678721208794651,2.8439863207421427,9.479874674324948,9.479874674324948,156.85890971320845,,11.048634441927168,,9.638042749329877,9.638042749329877,35.6960796258166,35.6960796258166,35.6960796258166,156.85890971320845,,41.603181918313446
Backward rate9 [M/s],,,,,,,,,,,8.327032346356992,8.327032346356992,11.565290761680275,11.565290761680275,11.565290761680275,45.73100566405591,,134.78955892026704,,7.299289842571258,7.299289842571258,6.3080502889344805,6.3080502889344805,63.079529563844886,68.59650849608386,,73.51815475378251,,9.589039874784177,9.589039874784177,44.39345634190464,8.878751842200945,44.39345634190464,137.1930169921677,,51.739843981132545,,8.20844061476681,8.20844061476681,4.053568999671886,20.26770553332717,20.26770553332717,137.1930169921677,,23.62167750457049,,13.737217422304044,13.737217422304044,76.31721859411266,76.31721859411266,76.31721859411266,137.1930169921677,,88.94646618826614
Backward rate10 [M/s],,,,,,,,,,,0.8816592368683194,0.8816592368683194,0.9796190849624588,0.9796190849624588,0.9796190849624588,4.916473315821398,,9.832946631642796,,0.8243662501078886,0.8243662501078886,0.5343130373429817,0.5343130373429817,5.343060612787657,4.916473315821398,,6.227250709839252,,1.2183376657909997,1.2183376657909997,3.7602837501467024,1.1280916372519174,3.7602837501467024,9.832946631642796,,4.382549908974308,,0.6952838658179249,0.6952838658179249,0.515027029419373,1.7167467689179632,1.7167467689179632,9.832946631642796,,2.00084057908626,,1.1635896939601091,1.1635896939601091,6.464340173397743,6.464340173397743,6.464340173397743,9.832946631642796,,7.534084076798379
Backward rate11 [M/s],,,,,,,,,,,0.5813119696057459,0.5813119696057459,0.6459008802550613,0.6459008802550613,0.6459008802550613,2.1070599866851176,,4.214119973370235,,0.40765261690608634,0.40765261690608634,0.35229328723349124,0.35229328723349124,2.6421697567654823,4.214119973370235,,3.079406616792654,,0.6024735947939167,0.6024735947939167,1.8594788233242272,0.5578464379488499,1.8594788233242272,4.214119973370235,,2.1671928570391428,,0.6876423932801231,0.6876423932801231,0.2546832008660548,0.8489397189711714,0.8489397189711714,4.214119973370235,,0.989425668653696,,0.863100423631912,0.863100423631912,3.1966480862308577,3.1966480862308577,3.1966480862308577,4.214119973370235,,3.7256423227427646
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delta W earth0 [lambda],0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.09440398684029373,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,0.8580149336490602,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,2.0176693266283197,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,9.124222298080035,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,20.307167331168195,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471,10.164973700856471
Delta W earth1 [lambda],0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,0.37761594736117493,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,1.9305336007103855,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,4.539755984913719,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,20.52950017068008,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,45.691126495128444,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706,22.87119082692706
Delta W earth2 [lambda],1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,1.5104637894446997,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,3.432059734596241,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,8.070677306513279,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,36.49688919232014,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,81.22866932467278,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885,40.659894803425885
Delta W earth3 [lambda],6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,6.041855157778799,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,7.722134402841542,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,18.159023939654876,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,82.11800068272032,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,182.76450598051377,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823,91.48476330770823
Delta W earth4 [lambda],24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,21.450373341226506,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,50.441733165707994,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,228.10555745200088,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,507.6791832792049,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176,254.12434252141176
Delta W earth5 [lambda],,,,,,,,,,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,42.04273174880395,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,98.86579700478767,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,447.0868926059217,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,995.0511992272416,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705,498.08371134196705
Delta W earth6 [lambda],,,,,,,,,,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,103.81980697153628,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,244.1379885220267,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,1104.0308980676841,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,2457.1672470713515,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633,1229.961817803633
Delta W earth7 [lambda],,,,,,,,,,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,193.05336007103855,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,453.97559849137195,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,2052.950017068008,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,4569.112649512844,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706,2287.119082692706
Delta W earth8 [lambda],,,,,,,,,,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,277.99683850229553,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,653.7248618275756,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,2956.248024577931,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,6579.522215298495,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965,3293.4514790774965
