,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
"W kernel support bw, ff6 [pixels]",11690.916326300363,93.03236214475386,93.03236213653615,101.16194914900204,84.98877334528252,84.98877334528252,159.65520211753096,11690.916326300363,95.86751719845704,14599.806054283787,96.56512505931785,96.56512617051771,87.78433598789067,89.74165455683293,87.78433613109436,108.09274793070048,14599.806054283787,108.13335759958638,6833.863205024942,97.82577372377085,97.82577372302296,100.99083985738663,107.43195654441737,100.99083863700251,105.58032230173184,6833.863205024942,87.84762961590098,2074.582245646375,95.1863483795541,95.18634895899524,87.83910696377133,91.0827836468278,87.55026914027582,102.57478595572427,2074.582245646375,80.86000908376657,1100.8333531240742,94.62293669085423,94.62293669186212,87.53741198684911,90.6599376745247,87.25838213160097,169.1307259009255,1100.8333531240742,80.25296114641827,1949.1920445266608,91.09495564604931,91.09495564562893,85.66624071140018,88.07420917927429,85.46510349119731,102.26016533981056,1949.1920445266608,80.76329795736113
"W kernel support bw, ff7 [pixels]",18223.884422932468,128.47102966155848,128.47102966155848,159.70660523889669,102.39629284564225,102.39629284564225,221.63153651809876,18223.884422932468,142.45362098741342,18939.281753162337,105.20565214983932,105.2056537789635,92.10588599036087,95.06928367031107,92.1058862082103,121.81077642927818,18939.281753162337,141.0770264986698,8798.060858164643,107.04985897535849,107.04985897426677,111.64662150655587,120.87283308301951,111.64661974282656,118.23655340209092,8798.060858164643,98.75693110068504,2646.0463225814465,103.17924284716389,103.17924370091635,92.18919519774578,97.08421278641099,91.74960045068491,113.93047601367613,2646.0463225814465,82.16711128005313,1398.4084628555206,102.3482348572083,102.34823485869647,91.73001767735855,96.45022851252254,91.30471021168555,204.7373275989446,1398.4084628555206,80.64066491643244,2485.1013751702703,97.1024451639789,97.10244516334922,88.86598184209323,92.54653778977469,88.5563999546137,113.47766259466194,2485.1013751702703,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,22098.708941665685,112.00878482634006,112.00878684190319,95.61408842405734,99.359856259658,95.6140887003525,132.3348376397326,22098.708941665685,172.7388289752245,10218.028789521892,114.2873345506143,114.28733454926727,119.94139233123947,131.19663027428558,119.94139052204542,127.99190298732401,10218.028789521892,110.50156164310226,3055.2334919310806,109.49777262618835,109.4977736858019,95.719737855979,101.89316631996377,95.16202575769547,122.73828843995126,3055.2334919310806,83.71447593183055,1610.7451965123214,108.46569054879787,108.46569055064742,95.13716758525872,101.097198746595,94.59699739707158,230.70963877034268,1610.7451965123214,81.10489026425978,2868.674925606296,101.91604222044467,101.91604221965463,91.4885443672953,96.17267126530713,91.09253421032975,122.18436101577446,2868.674925606296,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,26218.806585529706,121.32584070985153,121.32584323035958,100.55047163438837,105.35261567205217,100.55047199006715,146.45549437114582,26218.806585529706,222.37837353332785,12059.24768518591,124.17093676911014,124.17093676743065,145.0610475593877,145.0610475593877,145.0610475593877,141.1278636902767,12059.24768518591,130.57429111375507,3581.5893067243815,118.18029708106882,118.18029841081378,100.68645918434761,108.5795321976757,99.96822033322739,134.65580307559947,3581.5893067243815,86.6736408019505,1883.0419375677484,116.88411835583227,116.88411835815687,99.93618553719158,107.56732691966016,99.23960330214466,264.38509104397053,1883.0419375677484,82.00849295099556,3361.9105777789914,108.6086004537887,108.60860045278481,95.21299471318706,101.26908463956944,94.69768154422886,133.9715028595227,3361.9105777789914,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,30257.078619559594,130.7949846084191,130.79498761898586,111.98724492466839,111.98724492466839,111.98724492466839,160.54414823451194,30257.078619559594,279.08677036275094,13854.101428980448,134.18915555925653,134.18915555725528,175.13503090330536,175.13503090330536,175.13503090330536,154.27484789358155,13854.101428980448,155.06753526838204,4090.664814811987,127.03257133603628,127.03257292885739,105.86987613753047,115.4749531590001,104.99025594276961,146.63450868714534,4090.664814811987,90.77111069308546,2145.563938765845,125.47899361824994,125.4789936210379,104.95099931205779,114.24899284842003,104.09686774139773,297.064658216311,2145.563938765845,83.29322185420341,3838.7850415843795,115.5101369017827,115.51013690056764,99.1391614926974,106.58266897109094,98.50201803947402,145.82496558362996,3838.7850415843795,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,34230.81311381316,140.32718580377744,140.32718928889244,125.93436521389373,125.93436521389373,125.93436521389373,174.52417361396172,34230.81311381316,341.8702872274318,15612.173452816678,144.25256010896015,144.25256010664785,209.3898913696043,209.3898913696043,209.3898913696043,167.35116269673554,15612.173452816678,183.33224130484004,4585.911074995958,135.96674183291,135.96674368108023,111.20652239587366,122.50079969987944,110.16642054618369,158.5880250771995,4585.911074995958,96.07709041688126,2400.22657581405,134.16319086221503,134.16319086545323,110.11997658390192,121.06510091720237,109.10892266751043,328.8589392215657,2400.22657581405,85.01238848980566,4302.560064479067,122.54197971770104,122.54197971627892,103.21850179711754,112.04858134265173,102.45858149965213,157.65798350755747,4302.560064479067,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],19.752554594303994,14.908046901234266,14.908046901234266,2.7608417429632683,2.7608417429632683,5.521683485926537,19.752554594303994,19.752554594303994,0.00022358290542975298,18.739982499839996,18.739982499839996,18.739982499839996,9.369991249919998,9.369991249919998,18.739982499839996,18.739982499839996,18.739982499839996,0.00043379589119999987,18.739982499839996,18.739982499839996,18.739982499839996,5.874798927923346,5.874798927923346,11.749597855846693,18.739982499839996,18.739982499839996,0.0003169900112336894,18.739982499839996,18.739982499839996,18.739982499839996,4.134505048280647,4.134505048280647,8.269010096561294,18.739982499839996,18.739982499839996,0.00022308794309662482,18.739982499839996,10.192972042079575,10.192972042079575,1.8875964112876868,1.8875964112876868,3.7751928225753737,18.739982499839996,18.739982499839996,0.00010185015908944966,18.739982499839996,18.739982499839996,18.739982499839996,7.107667742335805,7.107667742335805,14.21533548467161,18.739982499839996,18.739982499839996,0.0003835126531516632
Working (cache) memory [TeraBytes],3173074.1497608577,0.12058700794491636,0.12058700794491636,0.3870611888454481,0.022960058914870494,0.022960058914870494,4.629402984574791,3173074.1497608577,0.41982146818316546,21028970.209519904,0.3740389403761824,0.3740389816634234,0.22179409013038015,0.22179409013038015,0.22179409013038015,1.9564907794218045,21028970.209519904,19.251636919594638,1995000.0699003881,0.30701674242477384,0.3070167424034522,2.3817671265583886,2.3817671265583886,2.3817671265583886,1.6651136727660758,1995000.0699003881,1.719649303896364,50541.546762198755,0.24900920047173614,0.24900921600255754,0.10662925488260534,0.18470983722011874,0.100517268543627,1.3461003700637726,50541.546762198755,0.040609350517732776,7237.732833771029,0.10688069543488703,0.10688069544689617,0.0457681595067473,0.0792417870658955,0.04313671851976992,17.016100122545474,7237.732833771029,0.002928114849427485,41737.409177942944,0.257657473013528,0.25765747299789465,0.11034766071181085,0.19203824133795427,0.10432244934271427,1.3145517674321239,41737.409177942944,0.05829147713363731
Visibility I/O Rate [TeraBytes/s],0.9144701201066665,6.901873565386233,1.3803747130772468,1.533800968312927,1.533800968312927,3.067601936625854,10.973641441279998,10.973641441279998,2.682994865157036,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,5.205550694399998,0.8675917823999998,8.675917823999997,1.7351835647999996,3.263777182179637,3.263777182179637,6.527554364359274,10.411101388799995,10.411101388799995,3.8038801348042726,0.8675917823999998,8.675917823999997,1.7351835647999996,2.2969472490448037,2.2969472490448037,4.5938944980896075,10.411101388799995,10.411101388799995,2.677055317159498,0.8675917823999998,4.718968537999802,0.9437937075999606,1.0486646729376037,1.0486646729376037,2.0973293458752074,10.411101388799995,10.411101388799995,1.222201909073396,0.8675917823999998,8.675917823999997,1.7351835647999996,3.9487043012976693,3.9487043012976693,7.8974086025953385,10.411101388799995,10.411101388799995,4.602151837819959
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.001263385152406155,0.00014037612804512832,0.00014709432713157404,0.00021181583106946663,0.00021181583106946663,0.48199869114474175,0.48199869114474175,0.9264824450978474,0.0,0.029655886371464768,0.0032950984857183074,0.0049720278934021105,0.0049720278934021105,0.0049720278934021105,16.292341001100034,11.314125695208356,21.74765000574083,0.0,0.025884599578219706,0.002876066619802189,0.0030137110213595574,0.0030137110213595574,0.0030137110213595574,14.220472715699035,9.875328274790997,18.982039690694453,0.0,0.026427178533764615,0.00293635317041829,0.0030768827993637774,0.0030768827993637774,0.0030768827993637774,14.518554562015526,10.082329556955225,19.37993092476071,0.0,0.02553592343236935,0.0028373248258188166,0.0029731151009761256,0.0029731151009761256,0.0029731151009761256,9.742303562878568,9.742303562878568,18.726343850404184,0.0,0.02796141954401094,0.003106824393778993,0.0032555125296800155,0.0032555125296800155,0.0032555125296800155,15.361435378447878,10.667663457255474,20.505040998941354
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.0113116737445,10.187247882469089,1.6979828933255352,4.19217969770288,4.057547740114612,4.316453661421755,20.082672833672056,0.5193047194555732,6.788931863393832,0.0107990643632,14.212657656141785,2.346780212169856,14.230956836935952,13.430172822699202,13.73369796337573,36.398360635152,0.12366797864959998,13.499983539553464,0.0107990643632,12.825956167778672,2.192772107662719,8.785363857361594,8.377134037084193,8.513494915787913,29.849354366551164,0.12366797864959998,9.860021851632922,0.0107990643632,12.036277077737331,2.1050199387885784,6.032011656682376,5.857136691990967,5.928316786937103,24.97838748966514,0.12366797864959998,7.013322573209835,0.0107990643632,6.470937163202887,1.1363262795690365,2.75181886414361,2.6734498625696177,2.706266413281563,21.850653139151103,0.12366797864959998,3.3321016210833827,0.0107990643632,12.365209908977311,2.1415396192780176,10.312659230517333,10.051285987658861,10.167074554478134,25.227163650734475,0.12366797864959998,11.887583543566565
-> IFFT [PetaFLOPS],,0.05996199043345913,0.006662443384494447,0.0055768078058906915,0.005232489421166523,0.0026667323845997602,0.002638980762220652,,0.005286093935513391,,0.421447930433588,0.04682754554582816,0.058792699934523324,0.05026603107125706,0.023517079673071015,0.005944104078543738,,0.14471068692700748,,0.2513241880061996,0.027924909779321928,0.04698615724037711,0.038443221745608554,0.01879446370504018,0.004022471502807523,,0.1255320962348846,,0.15038082551020174,0.016708980152426924,0.02168945385257566,0.01701563904340033,0.008905060457525697,0.0023617010313372743,,0.12828426754408387,,0.06585112921698268,0.007316792134857528,0.009498330632023298,0.007453096548638195,0.00390006680354944,0.0028403440507785965,,0.12376479518192794,,0.18426076013741444,0.020473417793594555,0.026581571843814725,0.02080771167266242,0.010899908243719381,0.0023377102696528975,,0.1360796611235766
-> Average [PetaFLOPS],0.00030601641984,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,,0.000292148253257,,,,,,,,
-> Solve [PetaFLOPS],,0.5592033118323948,0.6282238701173176,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,,,0.10552088953301743,0.4295310030289839,,,,,,,,0.19400218366604205,0.7897013202613572,,,,,,
-> Reprojection Predict [PetaFLOPS],,0.04199522487804747,0.004666136099661213,0.0038243693588206553,0.0001889622729430263,0.0019260882236524649,0.0018097157938441702,,,,0.27094460366998363,0.030104954497461568,0.03784083050068808,0.0016176399143329975,0.015136332006710598,0.0042091675586594934,,,,0.15834747497029317,0.017594163886127015,0.028033599907565487,0.001146829152319035,0.011213440445638123,0.0027858901789087477,,,,0.09129694865631832,0.010144105127099968,0.012929150386744463,0.0005071537476554729,0.005308334024497751,0.0015704202433333967,,,,0.04003870321405271,0.004448744801340842,0.005670349000698247,0.00022246887481571975,0.0023282764897237717,0.0016956392311372763,,,,0.11158984506073909,0.012398871673747635,0.015806999872240417,0.0006186757835163986,0.006481740403775102,0.0015502711404041553,,
-> Degrid [PetaFLOPS],,0.17319744816913782,0.019244160905628954,0.07334000047501604,0.015732945231047367,0.03125116712140741,0.8161816135132745,,0.008953693408200413,,0.6583837828880615,0.07315375586786624,0.31312971304714793,0.06679646360243208,0.12525188582229513,4.874410888354201,,0.03987631283191051,,0.37018702353401944,0.04113189150295674,0.1966702802964922,0.04277639792303026,0.07866811090977015,3.3430174663221752,,0.009262152408504115,,0.24209425946351273,0.026899362599246815,0.08214464225833719,0.018423807046830276,0.03250970037387587,2.009143370664643,,0.0038387173111355537,,0.10878819748107188,0.012087577498241556,0.03708585407804676,0.00829030742054898,0.014681317436097447,1.1943468423226957,,0.0016515276118799136,,0.3698907819514664,0.04109897577186419,0.1301097108328801,0.028492960591551757,0.05163738423635706,1.9958488918619515,,0.006540498779712105
-> Subtract Visibility [PetaFLOPS],,0.0020705620696158705,0.00023006245217954116,0.0004686614069845055,0.0004686614069845055,0.000937322813969011,0.003353057107057777,,0.0008198039865757609,,0.0026027753471999995,0.0002891972607999999,0.0015905849343999998,0.0015905849343999998,0.0031811698687999996,0.0031811698687999996,,0.0015905849343999998,,0.0026027753471999995,0.0002891972607999999,0.0009972652501104445,0.0009972652501104445,0.001994530500220889,0.0031811698687999996,,0.0011622967078568612,,0.0026027753471999995,0.0002891972607999999,0.0007018449927636902,0.0007018449927636902,0.0014036899855273805,0.0031811698687999996,,0.0008179891246876242,,0.001415690561399941,0.00015729895126666009,0.00032042531673093444,0.00032042531673093444,0.0006408506334618689,0.0031811698687999996,,0.0003734505833279821,,0.0026027753471999995,0.0002891972607999999,0.001206548536507621,0.001206548536507621,0.002413097073015242,0.0031811698687999996,,0.0014062130615560985
-> Image Spectral Fitting [PetaFLOPS],,,,,7.354716356578703e-07,,,,,,,,,1.726398574097955e-05,,,,,,,,,1.5068555106797787e-05,,,,,,,,,1.5384413996818886e-05,,,,,,,,,1.4865575504880623e-05,,,,,,,,,1.627756264840007e-05,,,,
-> Grid [PetaFLOPS],,0.17319744816913782,0.019244160905628954,0.07334000047501604,0.015732945231047367,0.03125116712140741,0.8161816135132745,,0.008953693408200413,,0.6583837828880615,0.07315375586786624,0.31312971304714793,0.06679646360243208,0.12525188582229513,4.874410888354201,,0.03987631283191051,,0.37018702353401944,0.04113189150295674,0.1966702802964922,0.04277639792303026,0.07866811090977015,3.3430174663221752,,0.009262152408504115,,0.24209425946351273,0.026899362599246815,0.08214464225833719,0.018423807046830276,0.03250970037387587,2.009143370664643,,0.0038387173111355537,,0.10878819748107188,0.012087577498241556,0.03708585407804676,0.00829030742054898,0.014681317436097447,1.1943468423226957,,0.0016515276118799136,,0.3698907819514664,0.04109897577186419,0.1301097108328801,0.028492960591551757,0.05163738423635706,1.9958488918619515,,0.006540498779712105
-> Demix [PetaFLOPS],0.0002568192,,,,,,,,,0.000245180571429,,,,,,,,,0.000245180571429,,,,,,,,,0.000245180571429,,,,,,,,,0.000245180571429,,,,,,,,,0.000245180571429,,,,,,,,
-> FFT [PetaFLOPS],,0.011992398086691827,0.0013324886768988893,0.0055768078058906915,0.0010464978842333048,0.0026667323845997602,1.7294824323289264,,0.005286093935513391,,0.0842895860867176,0.009365509109165632,0.058792699934523324,0.01005320621425141,0.023517079673071015,3.8955280489144233,,0.14471068692700748,,0.05026483760123992,0.005584981955864386,0.04698615724037711,0.007688644349121712,0.01879446370504018,2.636166924079938,,0.1255320962348846,,0.030076165102040347,0.003341796030485386,0.02168945385257566,0.0034031278086800666,0.008905060457525697,1.5477643878971958,,0.12828426754408387,,0.013170225843396537,0.0014633584269715058,0.009498330632023298,0.0014906193097276388,0.00390006680354944,1.8614478771182608,,0.12376479518192794,,0.03685215202748288,0.004094683558718911,0.026581571843814725,0.004161542334532484,0.010899908243719381,1.5320418023197226,,0.1360796611235766
